n,o,l
avila,49.537632,38.0
cadiz,29.366932,16.0
ciudad_real,120.09852,99.0
soria,91.59181,13.0
huelva,4.515818,5.0
bizkaia,240.20892,195.0
jaen,25.571632,35.0
guadalajara,32.421455,38.0
badajoz,11.870513,7.0
leon,91.484505,108.0
malaga,67.97418,98.0
segovia,69.47491,75.0
albacete,44.816647,18.0
gipuzkoa,35.286438,64.0
alicante,39.15164,34.0
burgos,28.512999,45.0
tarragona,42.146023,32.0
cuenca,50.446995,15.0
valladolid,86.48612,132.0
toledo,40.023476,85.0
caceres,53.501728,30.0
araba/alava,123.40248,66.0
girona,157.24539,209.0
zamora,863.73724,795.0
cordoba,21.17041,19.0
barcelona,28.03102,21.0
lleida,37.10773,25.0
castellon,54.367916,14.0
valencia,90.10538,116.0
granada,43.527683,43.0
salamanca,56.47019,115.0
almeria,15.255144,21.0
palencia,21.420887,18.0
sevilla,38.536,19.0
