n,o,l
avila,32.629963,27.0
cadiz,64.27483,14.0
ciudad_real,0.23454094,0.0
soria,36.97433,12.0
huelva,16.758142,12.0
bizkaia,231.71457,214.0
jaen,68.18614,31.0
guadalajara,0.23454094,0.0
badajoz,44.698605,23.0
leon,77.10622,54.0
malaga,89.604675,68.0
segovia,70.88285,131.0
albacete,0.24586481,0.0
gipuzkoa,77.45539,78.0
alicante,186.04344,89.0
burgos,44.912106,29.0
tarragona,60.08514,0.0
cuenca,0.23455119,0.0
valladolid,68.22727,84.0
toledo,120.88191,62.0
caceres,67.05176,45.0
araba/alava,0.23454094,0.0
girona,89.94287,0.0
zamora,1383.3236,1058.0
cordoba,17.167738,15.0
barcelona,57.39044,18.0
lleida,71.59426,75.0
castellon,45.808792,23.0
valencia,177.62315,99.0
granada,96.09065,39.0
salamanca,99.59503,108.0
almeria,19.681284,17.0
palencia,34.327248,14.0
sevilla,92.95528,68.0
