n,o,l
E06000013,10.906614,5.0
E06000054,8.230927,3.0
E08000027,16.773878,21.0
E10000024,19.286907,6.0
E06000042,6.2175035,4.0
E09000023,8.208808,5.0
E08000010,24.326752,12.0
E09000020,2.742491,4.0
E06000051,14.490076,11.0
E10000014,65.23982,40.0
E06000057,19.84638,5.0
E06000005,5.604043,13.0
E06000055,10.098032,5.0
E08000008,6.7962933,5.0
E08000019,44.91235,54.0
E08000005,13.936516,4.0
E08000021,14.9841385,11.0
E08000033,2.7139037,4.0
E09000016,7.2751493,5.0
E08000031,17.129488,6.0
E09000006,11.92672,4.0
E06000045,11.58031,2.0
E06000034,2.4310176,11.0
E10000003,17.79015,6.0
E06000052,7.312582,7.0
E08000034,8.550573,2.0
E09000027,2.921808,13.0
E06000016,15.384558,1.0
E06000006,5.1756163,16.0
E08000024,31.291033,29.0
E10000006,28.455793,10.0
E08000013,13.824251,7.0
E09000018,8.165655,12.0
E06000021,12.148809,13.0
E06000002,13.595462,11.0
E09000009,17.893312,8.0
E06000009,11.719897,1.0
E10000021,17.76362,9.0
E10000027,17.167992,19.0
E10000002,16.679878,18.0
E10000018,24.95572,0.0
E09000001,0.6688482,1.0
E10000007,25.183666,51.0
E08000026,14.753206,15.0
E10000015,41.61913,25.0
E08000023,15.600673,12.0
E06000049,21.91228,27.0
E08000003,20.940472,14.0
E08000025,61.37212,37.0
E09000029,7.802818,2.0
E09000017,12.032711,2.0
E09000002,6.3194304,3.0
E10000032,26.779524,18.0
E10000020,43.99286,2.0
E08000022,6.4372196,31.0
E08000004,19.491335,8.0
E08000007,15.62109,15.0
E06000056,8.5275755,15.0
E06000033,1.8676014,4.0
E10000030,56.56823,28.0
E06000040,2.9015687,4.0
E10000008,14.993293,7.0
E09000021,14.420622,12.0
E08000014,6.2024927,4.0
E06000014,5.387306,8.0
E10000016,117.66209,77.0
E06000008,5.4977922,6.0
E10000023,21.858156,18.0
E10000017,67.62185,40.0
E09000015,13.361738,10.0
E08000011,12.118383,8.0
E06000041,4.3844914,8.0
E08000035,43.9517,25.0
E06000035,14.804678,5.0
E10000011,12.971643,9.0
E06000012,0.0,2.0
E06000047,37.08229,33.0
E06000007,12.832141,10.0
E10000029,35.711433,33.0
E06000030,8.968754,4.0
E06000038,12.798616,9.0
E08000009,11.875267,8.0
E06000011,17.173447,22.0
E08000015,21.84774,12.0
E06000043,7.476108,4.0
E10000025,31.416157,24.0
E06000018,12.044913,1.0
E10000013,28.775103,13.0
E08000037,19.157486,7.0
E08000002,14.208884,8.0
E06000026,5.891406,3.0
E06000017,0.3931009,0.0
E06000027,4.552414,17.0
E06000022,3.0644138,0.0
E10000031,27.275534,30.0
E06000024,0.0,3.0
E06000046,0.9906055,1.0
E09000026,5.858196,5.0
E06000050,22.13839,16.0
E06000059,3.874652,6.0
E06000031,6.67404,5.0
E10000019,20.248129,13.0
E06000044,2.7933161,2.0
E09000008,16.521488,8.0
E08000030,23.049109,22.0
E10000012,48.165565,76.0
E09000022,9.330719,4.0
E06000003,7.099272,5.0
E06000004,5.7424955,3.0
E08000018,17.157396,13.0
E08000036,8.434317,6.0
E09000003,11.73662,7.0
E08000016,12.852691,21.0
E09000004,9.167604,9.0
E08000001,20.8318,10.0
E08000012,25.576876,23.0
E06000032,12.080172,19.0
E09000005,17.628954,6.0
E10000034,27.508486,13.0
E06000001,3.5588052,3.0
E08000032,17.224535,28.0
E06000015,3.5965183,8.0
E06000037,8.508932,7.0
E09000010,14.700268,18.0
E06000039,5.092567,4.0
E08000017,10.85121,6.0
E10000028,44.87931,27.0
E06000020,5.993833,8.0
E06000036,1.9767398,18.0
