n,o,l
hautes_pyrenees,11.034069,3.0
paris,222.21367,80.0
loire,1.5117368,0.0
landes,2.306109,0.0
charente_maritime,9.846815,0.0
ardeche,11.252987,0.0
doubs,27.879742,1.0
aube,27.486582,0.0
essonne,86.35209,28.0
meurthe_et_moselle,20.860426,0.0
drome,18.727896,0.0
dordogne,4.236347,0.0
moselle,37.66732,0.0
tarn,9.413017,0.0
lot,6.770164,0.0
hauts_de_seine,177.81248,35.0
pas_de_calais,9.362007,2.0
marne,26.338749,6.0
puy_de_dome,14.897226,7.0
mayenne,0.0,0.0
val_de_marne,82.53795,17.0
pyrenees_atlantiques,38.673424,3.0
bas_rhin,10.975706,0.0
herault,110.16431,15.0
bouches_du_rhone,233.03929,19.0
alpes_maritimes,23.35946,1.0
charente,5.4004126,0.0
eure,20.479479,1.0
correze,4.614387,0.0
haute_savoie,55.366737,2.0
seine_et_marne,57.10639,21.0
rhone,13.099836,1.0
ain,13.495356,1.0
haute_garonne,22.825163,0.0
jura,7.557778,0.0
saone_et_loire,13.508036,0.0
indre,18.38401,0.0
pyrenees_orientales,0.0,0.0
ardennes,9.771271,0.0
haut_rhin,46.586197,3.0
haute_saone,24.079596,1.0
meuse,4.3554044,0.0
isere,20.248915,0.0
territoire_de_belfort,11.005735,0.0
cher,24.036356,2.0
loir_et_cher,9.64422,0.0
seine_maritime,36.301018,1.0
val_d'oise,123.17417,6.0
aisne,17.109213,1.0
oise,64.92382,24.0
cote_d'or,11.055191,0.0
vosges,29.557154,3.0
nord,24.292593,4.0
gironde,32.032875,3.0
yonne,0.0,0.0
lot_et_garonne,0.04050819,0.0
yvelines,62.741856,3.0
gers,11.290899,1.0
savoie,9.891298,0.0
loire_atlantique,8.454628,0.0
alpes_de_haute_provence,9.950558,0.0
haute_marne,10.792864,0.0
eure_et_loir,32.761585,1.0
seine_saint_denis,119.208824,32.0
maine_et_loire,0.0,0.0
manche,13.033228,0.0
calvados,24.127478,0.0
somme,22.427664,6.0
nievre,7.671947,1.0
vienne,0.0,0.0
cantal,4.495238,1.0
tarn_et_garonne,10.673145,1.0
haute_loire,5.611881,0.0
indre_et_loire,15.480881,0.0
vaucluse,21.504223,0.0
var,36.265617,0.0
orne,11.424595,0.0
haute_vienne,9.361212,0.0
aude,18.776308,0.0
loiret,24.862888,4.0
gard,14.2388935,2.0
