n,o,l
hautes_pyrenees,2.0198402,1.0
paris,103.725395,58.0
loire,0.0,6.0
landes,0.0,1.0
charente_maritime,0.17998089,2.0
ardeche,0.17847474,0.0
doubs,4.6420617,0.0
aube,14.78594,6.0
essonne,76.38203,79.0
meurthe_et_moselle,4.4440084,3.0
drome,0.14391902,0.0
dordogne,0.0,0.0
moselle,45.418106,9.0
tarn,0.0,1.0
lot,0.0,0.0
hauts_de_seine,72.98571,17.0
pas_de_calais,14.48072,10.0
marne,6.7870893,0.0
puy_de_dome,4.1816783,4.0
mayenne,0.0,1.0
val_de_marne,65.60875,32.0
pyrenees_atlantiques,8.80305,1.0
bas_rhin,0.14140186,14.0
herault,16.24799,15.0
bouches_du_rhone,108.64606,47.0
alpes_maritimes,6.6414247,1.0
charente,0.0,0.0
eure,19.260612,16.0
correze,0.0,0.0
haute_savoie,11.999207,6.0
seine_et_marne,63.606903,16.0
rhone,8.401144,3.0
ain,4.644168,12.0
haute_garonne,3.5169528,1.0
jura,6.0929775,3.0
saone_et_loire,8.630055,6.0
indre,11.137053,15.0
pyrenees_orientales,0.0,2.0
ardennes,1.5514036,0.0
haut_rhin,32.440464,7.0
haute_saone,2.8233535,0.0
meuse,0.4147149,2.0
isere,1.0337735,0.0
territoire_de_belfort,1.2539055,5.0
cher,11.176225,6.0
loir_et_cher,0.0,0.0
seine_maritime,12.345988,2.0
val_d'oise,31.121874,14.0
aisne,13.312561,7.0
oise,41.271355,30.0
cote_d'or,0.0,1.0
vosges,10.118373,0.0
nord,14.8583975,6.0
gironde,5.7459226,2.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,32.12812,48.0
gers,0.5200629,1.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,1.0
haute_marne,0.0,1.0
eure_et_loir,37.573944,0.0
seine_saint_denis,68.28631,37.0
maine_et_loire,0.0,2.0
manche,0.91922766,0.0
calvados,0.5442836,1.0
somme,11.274476,7.0
nievre,7.678354,2.0
vienne,0.0,1.0
cantal,0.0,1.0
tarn_et_garonne,6.6919026,1.0
haute_loire,0.0,2.0
indre_et_loire,0.113507956,0.0
vaucluse,6.1354303,5.0
var,14.424468,1.0
orne,0.012417022,8.0
haute_vienne,0.0,1.0
aude,4.138532,1.0
loiret,9.661328,0.0
gard,6.816831,9.0
