n,o,l
E06000013,16.356384,9.0
E06000054,9.185497,3.0
E08000027,11.789204,5.0
E10000024,19.869678,7.0
E06000042,6.507543,4.0
E09000023,8.071211,4.0
E08000010,22.235434,39.0
E09000020,6.0621386,1.0
E06000051,16.054586,12.0
E10000014,53.671097,20.0
E06000057,7.5069785,8.0
E06000005,15.245396,4.0
E06000055,11.30224,8.0
E08000008,7.695929,10.0
E08000019,32.737534,21.0
E08000005,13.718886,16.0
E08000021,14.939479,12.0
E08000033,5.2137985,9.0
E09000016,7.3004255,5.0
E08000031,14.020784,7.0
E09000006,11.048694,12.0
E06000045,5.723087,4.0
E06000034,20.631557,1.0
E10000003,7.42092,22.0
E06000052,14.235561,6.0
E08000034,5.335053,9.0
E09000027,16.456553,2.0
E06000016,5.295193,5.0
E06000006,19.16434,2.0
E08000024,34.85562,14.0
E10000006,16.565374,24.0
E08000013,6.792359,3.0
E09000018,16.65158,1.0
E06000021,12.190725,17.0
E06000002,17.397636,17.0
E09000009,11.190665,5.0
E06000009,10.430304,4.0
E10000021,13.471074,7.0
E10000027,15.381015,3.0
E10000002,20.537872,4.0
E10000018,4.7952986,14.0
E09000001,4.7957587,0.0
E10000007,29.733036,23.0
E08000026,13.018366,14.0
E10000015,38.275826,32.0
E08000023,19.56929,10.0
E06000049,22.557085,19.0
E08000003,22.261538,26.0
E08000025,47.920868,51.0
E09000029,9.030205,6.0
E09000017,8.718895,5.0
E09000002,5.9433503,4.0
E10000032,22.700264,5.0
E10000020,7.80592,40.0
E08000022,45.44112,9.0
E08000004,15.633135,17.0
E08000007,16.22473,15.0
E06000056,11.404039,3.0
E06000033,5.118073,3.0
E10000030,48.702137,26.0
E06000040,4.7552476,1.0
E10000008,13.628346,3.0
E09000021,11.863323,2.0
E08000014,5.68943,1.0
E06000014,9.201887,23.0
E10000016,96.38141,79.0
E06000008,7.490602,5.0
E10000023,29.574776,33.0
E10000017,64.47441,36.0
E09000015,13.236761,10.0
E08000011,11.855772,12.0
E06000041,12.032814,1.0
E08000035,53.68328,28.0
E06000035,12.623325,5.0
E10000011,9.237215,10.0
E06000012,5.0779443,2.0
E06000047,37.544403,35.0
E06000007,13.843388,3.0
E10000029,30.634975,15.0
E06000030,8.952607,4.0
E06000038,13.019719,4.0
E08000009,12.458208,9.0
E06000011,19.808537,17.0
E08000015,20.855766,14.0
E06000043,5.602679,7.0
E10000025,31.256481,55.0
E06000018,16.405945,12.0
E10000013,25.783924,17.0
E08000037,25.019144,14.0
E08000002,12.880491,4.0
E06000026,9.885162,9.0
E06000017,0.75713795,1.0
E06000027,6.9913545,5.0
E06000022,5.312761,1.0
E10000031,24.083977,25.0
E06000024,6.054336,3.0
E06000046,6.3435016,1.0
E09000026,7.4756036,20.0
E06000050,20.639538,5.0
E06000059,5.295351,1.0
E06000031,8.925324,5.0
E10000019,18.711807,7.0
E06000044,6.5787115,2.0
E09000008,15.028104,4.0
E08000030,30.832108,15.0
E10000012,68.87435,32.0
E09000022,10.888891,3.0
E06000003,11.255517,5.0
E06000004,9.227655,17.0
E08000018,18.156218,12.0
E08000036,8.835597,16.0
E09000003,9.445305,6.0
E08000016,13.676537,8.0
E09000004,8.638736,2.0
E08000001,21.004906,12.0
E08000012,22.277287,1.0
E06000032,7.497298,4.0
E09000005,10.874656,5.0
E10000034,17.959774,19.0
E06000001,9.151325,4.0
E08000032,31.643848,14.0
E06000015,6.6687593,3.0
E06000037,7.0928264,2.0
E09000010,14.489115,5.0
E06000039,5.6337056,4.0
E08000017,19.836971,1.0
E10000028,45.787277,33.0
E06000020,7.3139777,7.0
E06000036,25.666172,1.0
