n,o,l
avila,16.736265,64.0
cadiz,19.137808,11.0
ciudad_real,95.17559,88.0
soria,26.825848,66.0
huelva,3.9283085,3.0
bizkaia,116.51695,222.0
jaen,12.848682,8.0
guadalajara,29.10043,32.0
badajoz,16.114399,3.0
leon,68.629295,27.0
malaga,31.599482,17.0
segovia,61.56489,15.0
albacete,26.123486,30.0
gipuzkoa,47.90388,30.0
alicante,56.898537,11.0
burgos,28.874409,42.0
tarragona,0.17993987,16.0
cuenca,17.601746,47.0
valladolid,114.251495,49.0
toledo,20.124434,140.0
caceres,45.63927,4.0
araba/alava,39.49538,94.0
girona,0.17986715,87.0
zamora,593.88055,1.0
cordoba,16.821402,3.0
barcelona,12.743079,268.0
lleida,30.735256,27.0
castellon,28.906462,5.0
valencia,63.24933,24.0
granada,24.634697,32.0
salamanca,29.029568,42.0
almeria,4.058879,6.0
palencia,7.8978343,36.0
sevilla,39.604046,12.0
