n,o,l
avila,34.72348,32.0
cadiz,21.539965,14.0
ciudad_real,0.05155117,0.0
soria,19.430355,23.0
huelva,9.024866,2.0
bizkaia,190.59705,210.0
jaen,28.269453,34.0
guadalajara,0.051546678,0.0
badajoz,17.587004,29.0
leon,48.591312,57.0
malaga,56.13936,53.0
segovia,100.71131,91.0
albacete,0.05138508,0.0
gipuzkoa,65.36085,47.0
alicante,71.61609,47.0
burgos,23.793463,27.0
tarragona,42.401047,0.0
cuenca,0.051536705,0.0
valladolid,83.35653,160.0
toledo,62.636086,40.0
caceres,38.280796,60.0
araba/alava,0.051549807,0.0
girona,55.05985,0.0
zamora,934.36414,1315.0
cordoba,12.7658615,8.0
barcelona,33.77125,32.0
lleida,55.72922,97.0
castellon,26.17687,22.0
valencia,96.22954,238.0
granada,48.069576,47.0
salamanca,83.33079,41.0
almeria,13.113634,5.0
palencia,18.915007,21.0
sevilla,56.00469,62.0
