n,o,l
hautes_pyrenees,0.06159835,0.0
paris,7.8412223,0.0
loire,0.5290831,0.0
landes,0.37414134,0.0
charente_maritime,0.37878585,0.0
ardeche,0.17354645,0.0
doubs,1.2220902,0.0
aube,0.90171677,0.0
essonne,8.846253,1.0
meurthe_et_moselle,0.62052494,0.0
drome,0.13118102,0.0
dordogne,0.5384009,0.0
moselle,3.26477,0.0
tarn,0.5526753,0.0
lot,0.5117451,0.0
hauts_de_seine,1.9596512,0.0
pas_de_calais,1.4401171,0.0
marne,0.3435295,0.0
puy_de_dome,0.79175264,0.0
mayenne,0.6153735,0.0
val_de_marne,4.270765,0.0
pyrenees_atlantiques,2.0871649,0.0
bas_rhin,0.90619665,0.0
herault,3.2163498,3.0
bouches_du_rhone,5.7221456,0.0
alpes_maritimes,0.7523249,0.0
charente,0.5129726,0.0
eure,1.5720397,0.0
correze,0.4839228,0.0
haute_savoie,1.6569369,0.0
seine_et_marne,3.8910336,0.0
rhone,1.3372239,0.0
ain,1.0852664,0.0
haute_garonne,0.3011804,5.0
jura,0.110157356,0.0
saone_et_loire,0.39679158,0.0
indre,2.7878394,0.0
pyrenees_orientales,0.7029293,0.0
ardennes,0.5381218,0.0
haut_rhin,0.93099564,0.0
haute_saone,0.63315666,0.0
meuse,0.17624097,0.0
isere,0.5595524,0.0
territoire_de_belfort,0.6552275,0.0
cher,0.77702975,0.0
loir_et_cher,0.53729147,0.0
seine_maritime,0.48594627,0.0
val_d'oise,2.6847706,0.0
aisne,2.0725648,0.0
oise,4.0148687,1.0
cote_d'or,0.31377557,0.0
vosges,0.53751045,0.0
nord,1.3097545,0.0
gironde,1.3713385,0.0
yonne,0.32448077,0.0
lot_et_garonne,0.5117451,0.0
yvelines,3.4046404,0.0
gers,0.1787215,0.0
savoie,0.26912856,0.0
loire_atlantique,0.5117183,0.0
alpes_de_haute_provence,0.64996225,0.0
haute_marne,0.5142736,0.0
eure_et_loir,0.25414568,0.0
seine_saint_denis,9.76949,6.0
maine_et_loire,0.48828807,0.0
manche,0.50389034,0.0
calvados,0.5506493,0.0
somme,1.2178619,0.0
nievre,0.96452606,0.0
vienne,0.54192376,0.0
cantal,0.70276636,1.0
tarn_et_garonne,0.6664879,0.0
haute_loire,0.50484973,0.0
indre_et_loire,0.35259533,0.0
vaucluse,0.842313,0.0
var,0.37245134,0.0
orne,0.29633012,0.0
haute_vienne,0.89355576,0.0
aude,0.55045265,0.0
loiret,0.4987711,0.0
gard,0.6779151,0.0
