n,o,l
E06000013,10.189511,9.0
E06000054,9.253934,3.0
E08000027,16.58969,5.0
E10000024,17.90037,7.0
E06000042,9.413682,4.0
E09000023,6.7600856,4.0
E08000010,15.987897,39.0
E09000020,2.5363681,1.0
E06000051,12.166344,12.0
E10000014,37.885227,20.0
E06000057,13.922659,8.0
E06000005,6.515787,4.0
E06000055,11.432366,8.0
E08000008,6.1281786,10.0
E08000019,30.772959,21.0
E08000005,7.2424393,16.0
E08000021,21.653925,12.0
E08000033,4.486075,9.0
E09000016,3.11882,5.0
E08000031,9.840054,7.0
E09000006,9.514328,12.0
E06000045,10.709379,4.0
E06000034,4.7342596,1.0
E10000003,22.851973,22.0
E06000052,6.505249,6.0
E08000034,6.519349,9.0
E09000027,4.6266527,2.0
E06000016,14.780428,5.0
E06000006,2.6261637,2.0
E08000024,19.981354,14.0
E10000006,37.716145,24.0
E08000013,8.142149,3.0
E09000018,9.443512,1.0
E06000021,16.744953,17.0
E06000002,12.593903,17.0
E09000009,11.930375,5.0
E06000009,8.25399,4.0
E10000021,12.721373,7.0
E10000027,12.1796055,3.0
E10000002,10.255893,4.0
E10000018,18.125624,14.0
E09000001,1.779034,0.0
E10000007,21.162832,23.0
E08000026,5.9994183,14.0
E10000015,40.76096,32.0
E08000023,16.676683,10.0
E06000049,17.34046,19.0
E08000003,15.478538,26.0
E08000025,28.35787,51.0
E09000029,1.4991527,6.0
E09000017,4.7478456,5.0
E09000002,2.218403,4.0
E10000032,20.414583,5.0
E10000020,44.625767,40.0
E08000022,7.2853274,9.0
E08000004,12.586531,17.0
E08000007,17.035242,15.0
E06000056,5.816559,3.0
E06000033,3.2880218,3.0
E10000030,23.918867,26.0
E06000040,3.281864,1.0
E10000008,11.030636,3.0
E09000021,12.583052,2.0
E08000014,6.387686,1.0
E06000014,12.185216,23.0
E10000016,69.835976,79.0
E06000008,6.1572113,5.0
E10000023,28.91112,33.0
E10000017,42.960583,36.0
E09000015,7.378344,10.0
E08000011,11.679077,12.0
E06000041,5.6640973,1.0
E08000035,27.42042,28.0
E06000035,7.3550663,5.0
E10000011,12.519032,10.0
E06000012,1.8492786,2.0
E06000047,44.686367,35.0
E06000007,13.87649,3.0
E10000029,20.822725,15.0
E06000030,4.156827,4.0
E06000038,9.707211,4.0
E08000009,8.798673,9.0
E06000011,23.910563,17.0
E08000015,11.621511,14.0
E06000043,6.6723113,7.0
E10000025,18.454958,55.0
E06000018,4.050907,12.0
E10000013,17.294771,17.0
E08000037,14.027683,14.0
E08000002,9.955738,4.0
E06000026,4.2628965,9.0
E06000017,1.3416932,1.0
E06000027,1.0169797,5.0
E06000022,1.8001634,1.0
E10000031,19.157618,25.0
E06000024,9.844042,3.0
E06000046,1.589847,1.0
E09000026,9.505629,20.0
E06000050,21.559233,5.0
E06000059,3.9792075,1.0
E06000031,9.555111,5.0
E10000019,11.559009,7.0
E06000044,2.70378,2.0
E09000008,15.637798,4.0
E08000030,18.192827,15.0
E10000012,42.969242,32.0
E09000022,5.9498444,3.0
E06000003,6.4917254,5.0
E06000004,11.629968,17.0
E08000018,16.066956,12.0
E08000036,12.402845,16.0
E09000003,9.710159,6.0
E08000016,14.795706,8.0
E09000004,7.1869297,2.0
E08000001,15.235313,12.0
E08000012,18.407167,1.0
E06000032,3.2570293,4.0
E09000005,8.155725,5.0
E10000034,15.098416,19.0
E06000001,6.2703753,4.0
E08000032,28.112185,14.0
E06000015,4.9785156,3.0
E06000037,5.680545,2.0
E09000010,3.506358,5.0
E06000039,5.687504,4.0
E08000017,6.464908,1.0
E10000028,29.20964,33.0
E06000020,7.238736,7.0
E06000036,2.79197,1.0
