n,o,l
hautes_pyrenees,3.785099,4.0
paris,246.96913,121.0
loire,0.3229919,1.0
landes,0.023664564,3.0
charente_maritime,4.4833107,3.0
ardeche,8.027787,1.0
doubs,26.538185,10.0
aube,26.694473,12.0
essonne,93.94682,41.0
meurthe_et_moselle,17.255995,11.0
drome,8.238518,9.0
dordogne,1.8986632,2.0
moselle,43.10563,27.0
tarn,3.9779108,0.0
lot,5.3472137,1.0
hauts_de_seine,206.56328,115.0
pas_de_calais,8.410605,15.0
marne,24.60833,19.0
puy_de_dome,13.668224,11.0
mayenne,0.0,0.0
val_de_marne,104.93174,69.0
pyrenees_atlantiques,48.60303,9.0
bas_rhin,5.05134,20.0
herault,122.94765,66.0
bouches_du_rhone,282.27,106.0
alpes_maritimes,16.530247,15.0
charente,2.1813726,0.0
eure,21.355223,13.0
correze,0.28004587,0.0
haute_savoie,60.37402,22.0
seine_et_marne,69.9682,73.0
rhone,8.06919,7.0
ain,12.262122,4.0
haute_garonne,18.136766,8.0
jura,1.9037536,3.0
saone_et_loire,9.1241255,9.0
indre,18.254108,13.0
pyrenees_orientales,0.0,2.0
ardennes,6.5723534,2.0
haut_rhin,57.77062,84.0
haute_saone,21.81379,3.0
meuse,0.52587914,2.0
isere,14.673522,3.0
territoire_de_belfort,10.401318,8.0
cher,18.89255,11.0
loir_et_cher,7.4763684,0.0
seine_maritime,38.449047,17.0
val_d'oise,131.8065,43.0
aisne,8.511843,22.0
oise,68.41688,51.0
cote_d'or,6.841042,8.0
vosges,26.856243,28.0
nord,18.166075,11.0
gironde,36.95907,19.0
yonne,0.0,0.0
lot_et_garonne,0.1978551,1.0
yvelines,73.993675,48.0
gers,9.167054,4.0
savoie,6.522274,0.0
loire_atlantique,6.054985,5.0
alpes_de_haute_provence,6.948221,5.0
haute_marne,6.667976,1.0
eure_et_loir,36.301716,27.0
seine_saint_denis,137.20885,98.0
maine_et_loire,0.10295473,0.0
manche,8.567219,2.0
calvados,18.404886,6.0
somme,19.693275,13.0
nievre,3.7400773,4.0
vienne,0.49590492,1.0
cantal,0.23402534,0.0
tarn_et_garonne,8.14358,2.0
haute_loire,1.5858535,6.0
indre_et_loire,12.827524,4.0
vaucluse,18.271063,16.0
var,39.637203,14.0
orne,5.919544,0.0
haute_vienne,4.985776,0.0
aude,17.801933,9.0
loiret,25.87997,23.0
gard,9.993679,18.0
