n,o,l
avila,31.522102,29.0
cadiz,14.006868,0.0
ciudad_real,79.46736,66.0
soria,41.243942,23.0
huelva,3.9484873,0.0
bizkaia,139.061,0.0
jaen,15.444542,19.0
guadalajara,25.71248,72.0
badajoz,6.5380697,5.0
leon,59.060192,24.0
malaga,58.13843,20.0
segovia,52.895977,15.0
albacete,19.063549,18.0
gipuzkoa,31.473118,0.0
alicante,23.853025,28.0
burgos,23.342953,25.0
tarragona,26.104328,0.0
cuenca,22.60556,51.0
valladolid,58.675167,47.0
toledo,52.453747,0.0
caceres,25.665665,0.0
araba/alava,39.057133,60.0
girona,129.20898,0.0
zamora,16.433908,0.0
cordoba,9.282984,2.0
barcelona,557.98804,2.0
lleida,24.851477,0.0
castellon,16.53195,72.0
valencia,61.99034,72.0
granada,39.02232,15.0
salamanca,55.456814,46.0
almeria,10.609631,0.0
palencia,18.079967,19.0
sevilla,23.422241,6.0
