n,o,l
hautes_pyrenees,2.2122045,1.0
paris,117.46928,35.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,0.5486096,2.0
ardeche,0.24022993,0.0
doubs,5.148732,9.0
aube,13.641888,10.0
essonne,82.97652,64.0
meurthe_et_moselle,5.422042,4.0
drome,0.0,0.0
dordogne,0.0,0.0
moselle,29.375622,25.0
tarn,0.0,1.0
lot,0.0,0.0
hauts_de_seine,78.544655,21.0
pas_de_calais,18.423157,17.0
marne,8.753967,4.0
puy_de_dome,4.5243173,2.0
mayenne,0.0,2.0
val_de_marne,66.29787,38.0
pyrenees_atlantiques,8.947958,9.0
bas_rhin,0.7723739,18.0
herault,19.15558,21.0
bouches_du_rhone,100.53696,34.0
alpes_maritimes,8.098663,5.0
charente,0.0,0.0
eure,27.214655,8.0
correze,0.0,0.0
haute_savoie,15.378396,5.0
seine_et_marne,70.76376,38.0
rhone,9.630726,10.0
ain,7.1922107,5.0
haute_garonne,4.5934134,1.0
jura,6.2836547,5.0
saone_et_loire,9.183097,3.0
indre,8.351727,17.0
pyrenees_orientales,0.0,3.0
ardennes,0.7658559,4.0
haut_rhin,24.742002,8.0
haute_saone,3.5824442,5.0
meuse,0.12778282,3.0
isere,1.4972631,0.0
territoire_de_belfort,1.6420845,3.0
cher,8.8830595,7.0
loir_et_cher,0.0,0.0
seine_maritime,13.598623,7.0
val_d'oise,32.55601,28.0
aisne,15.811185,15.0
oise,41.74184,11.0
cote_d'or,0.04165753,1.0
vosges,11.210161,0.0
nord,15.832512,16.0
gironde,6.6714325,9.0
yonne,0.0,1.0
lot_et_garonne,0.0,0.0
yvelines,31.714657,18.0
gers,0.9947854,4.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,1.0
eure_et_loir,40.602722,7.0
seine_saint_denis,75.92506,82.0
maine_et_loire,0.0,0.0
manche,1.7661725,0.0
calvados,0.9087608,0.0
somme,12.309879,14.0
nievre,6.3692613,7.0
vienne,0.0,0.0
cantal,0.0,2.0
tarn_et_garonne,2.4588752,1.0
haute_loire,0.0,1.0
indre_et_loire,0.41305807,0.0
vaucluse,11.997196,5.0
var,6.492158,0.0
orne,0.0,1.0
haute_vienne,0.015920732,6.0
aude,6.055583,3.0
loiret,11.575108,2.0
gard,8.371903,5.0
