n,o,l
E06000013,8.89392,17.0
E06000054,9.046751,10.0
E08000027,14.163999,7.0
E10000024,28.092184,6.0
E06000042,9.28243,4.0
E09000023,13.800907,4.0
E08000010,26.47487,20.0
E09000020,2.8537948,1.0
E06000051,8.401323,11.0
E10000014,71.70456,27.0
E06000057,28.424166,3.0
E06000005,6.42057,2.0
E06000055,10.93758,5.0
E08000008,10.007716,11.0
E08000019,53.985214,38.0
E08000005,16.084486,4.0
E08000021,21.32895,11.0
E08000033,3.7965527,4.0
E09000016,14.772143,1.0
E08000031,12.74228,5.0
E09000006,18.942755,3.0
E06000045,7.7651124,3.0
E06000034,1.3607618,16.0
E10000003,14.433234,8.0
E06000052,10.060764,3.0
E08000034,11.65065,0.0
E09000027,2.9721572,1.0
E06000016,15.016177,0.0
E06000006,6.3518414,7.0
E08000024,36.72544,14.0
E10000006,38.50476,2.0
E08000013,12.094637,0.0
E09000018,10.853123,8.0
E06000021,10.430984,5.0
E06000002,12.138262,12.0
E09000009,9.242653,5.0
E06000009,27.54748,10.0
E10000021,25.62707,3.0
E10000027,12.363455,8.0
E10000002,16.533144,4.0
E10000018,19.461,0.0
E09000001,0.0,4.0
E10000007,24.757032,62.0
E08000026,14.763648,2.0
E10000015,57.414745,18.0
E08000023,14.288023,6.0
E06000049,25.109234,12.0
E08000003,40.164463,17.0
E08000025,58.96904,32.0
E09000029,19.764072,4.0
E09000017,14.20052,4.0
E09000002,7.532113,1.0
E10000032,28.321352,14.0
E10000020,49.29543,2.0
E08000022,8.411495,21.0
E08000004,24.810387,8.0
E08000007,22.388477,12.0
E06000056,11.659182,3.0
E06000033,2.63344,4.0
E10000030,80.28686,16.0
E06000040,3.6104424,9.0
E10000008,21.382708,7.0
E09000021,24.387217,9.0
E08000014,7.8011284,3.0
E06000014,2.6782618,7.0
E10000016,111.407005,54.0
E06000008,8.76762,3.0
E10000023,22.49663,30.0
E10000017,82.58704,41.0
E09000015,14.641257,5.0
E08000011,12.793257,5.0
E06000041,7.762392,5.0
E08000035,37.61681,21.0
E06000035,12.266153,7.0
E10000011,11.907642,16.0
E06000012,0.35492492,0.0
E06000047,43.13972,17.0
E06000007,14.722221,7.0
E10000029,24.653889,25.0
E06000030,11.1296425,3.0
E06000038,20.222727,3.0
E08000009,12.233168,8.0
E06000011,14.963694,20.0
E08000015,33.582188,12.0
E06000043,7.0282936,4.0
E10000025,43.310627,23.0
E06000018,7.356416,0.0
E10000013,36.37804,7.0
E08000037,22.131779,3.0
E08000002,16.301813,5.0
E06000026,6.0572453,3.0
E06000017,0.0,0.0
E06000027,1.5149746,0.0
E06000022,4.355296,3.0
E10000031,25.278112,16.0
E06000024,2.1132271,1.0
E06000046,0.0,0.0
E09000026,12.5507345,1.0
E06000050,18.00171,8.0
E06000059,3.7961035,2.0
E06000031,0.24942315,12.0
E10000019,22.6434,13.0
E06000044,6.6506968,5.0
E09000008,29.42669,9.0
E08000030,15.191788,17.0
E10000012,57.16874,48.0
E09000022,20.841574,2.0
E06000003,5.359824,2.0
E06000004,7.5101194,9.0
E08000018,19.87436,9.0
E08000036,11.504334,11.0
E09000003,17.557455,5.0
E08000016,19.406446,14.0
E09000004,10.088524,3.0
E08000001,27.906778,7.0
E08000012,36.22152,14.0
E06000032,13.886688,0.0
E09000005,24.572893,4.0
E10000034,33.74397,20.0
E06000001,2.0433414,7.0
E08000032,19.897772,18.0
E06000015,5.3482685,22.0
E06000037,5.5456095,3.0
E09000010,19.150524,3.0
E06000039,9.621939,6.0
E08000017,7.6646137,18.0
E10000028,45.097332,24.0
E06000020,0.5737031,6.0
E06000036,4.348609,14.0
