n,o,l
E06000013,11.416474,17.0
E06000054,10.580113,10.0
E08000027,19.434002,7.0
E10000024,17.164455,6.0
E06000042,8.195775,4.0
E09000023,8.986619,4.0
E08000010,23.63314,20.0
E09000020,6.9839363,1.0
E06000051,10.985105,11.0
E10000014,60.05243,27.0
E06000057,19.725056,3.0
E06000005,8.011239,2.0
E06000055,8.599437,5.0
E08000008,8.95149,11.0
E08000019,47.355312,38.0
E08000005,14.217756,4.0
E08000021,15.719623,11.0
E08000033,6.46999,4.0
E09000016,10.406587,1.0
E08000031,16.406113,5.0
E09000006,13.645541,3.0
E06000045,12.175908,3.0
E06000034,6.924244,16.0
E10000003,15.923274,8.0
E06000052,9.117951,3.0
E08000034,10.468648,0.0
E09000027,7.357145,1.0
E06000016,20.007309,0.0
E06000006,8.010568,7.0
E08000024,36.54752,14.0
E10000006,23.732399,2.0
E08000013,12.14873,0.0
E09000018,10.023113,8.0
E06000021,11.593937,5.0
E06000002,14.616829,12.0
E09000009,19.864708,5.0
E06000009,14.297021,10.0
E10000021,20.747658,3.0
E10000027,13.157831,8.0
E10000002,16.794367,4.0
E10000018,23.306293,0.0
E09000001,6.304094,4.0
E10000007,19.86265,62.0
E08000026,13.437928,2.0
E10000015,35.44476,18.0
E08000023,15.79156,6.0
E06000049,21.475538,12.0
E08000003,21.225868,17.0
E08000025,55.366352,32.0
E09000029,9.628901,4.0
E09000017,13.651828,4.0
E09000002,8.310625,1.0
E10000032,25.52678,14.0
E10000020,39.818714,2.0
E08000022,9.088631,21.0
E08000004,20.769203,8.0
E08000007,17.079966,12.0
E06000056,7.880871,3.0
E06000033,6.2707596,4.0
E10000030,48.61479,16.0
E06000040,7.6419535,9.0
E10000008,13.188882,7.0
E09000021,13.26637,9.0
E08000014,9.303503,3.0
E06000014,7.6155148,7.0
E10000016,111.403015,54.0
E06000008,8.354858,3.0
E10000023,22.15023,30.0
E10000017,61.24458,41.0
E09000015,12.342135,5.0
E08000011,13.131876,5.0
E06000041,6.5272045,5.0
E08000035,34.22726,21.0
E06000035,15.116246,7.0
E10000011,12.280072,16.0
E06000012,4.323806,0.0
E06000047,34.46246,17.0
E06000007,13.108708,7.0
E10000029,45.995308,25.0
E06000030,11.3379965,3.0
E06000038,11.606399,3.0
E08000009,12.0284605,8.0
E06000011,16.952158,20.0
E08000015,19.720078,12.0
E06000043,9.626266,4.0
E10000025,30.782036,23.0
E06000018,8.08337,0.0
E10000013,28.531937,7.0
E08000037,16.153383,3.0
E08000002,16.114319,5.0
E06000026,7.3851423,3.0
E06000017,6.9308424,0.0
E06000027,1.5971563,0.0
E06000022,5.6100354,3.0
E10000031,29.960136,16.0
E06000024,5.3664384,1.0
E06000046,6.729287,0.0
E09000026,8.595403,1.0
E06000050,16.070492,8.0
E06000059,7.203431,2.0
E06000031,7.700534,12.0
E10000019,20.465605,13.0
E06000044,5.9378,5.0
E09000008,18.032627,9.0
E08000030,16.781998,17.0
E10000012,40.688507,48.0
E09000022,12.18281,2.0
E06000003,7.2423716,2.0
E06000004,9.093373,9.0
E08000018,17.305443,9.0
E08000036,9.841359,11.0
E09000003,10.827995,5.0
E08000016,14.014686,14.0
E09000004,12.187906,3.0
E08000001,18.424265,7.0
E08000012,23.610806,14.0
E06000032,10.933436,0.0
E09000005,18.785421,4.0
E10000034,25.392435,20.0
E06000001,7.008664,7.0
E08000032,16.997879,18.0
E06000015,6.637371,22.0
E06000037,10.951169,3.0
E09000010,9.905041,3.0
E06000039,7.779458,6.0
E08000017,14.05359,18.0
E10000028,39.79082,24.0
E06000020,9.831123,6.0
E06000036,6.4949236,14.0
