n,o,l
avila,23.890621,30.0
cadiz,6.95779,5.0
ciudad_real,84.3147,51.0
soria,22.16116,86.0
huelva,2.883318,0.0
bizkaia,72.592354,0.0
jaen,9.109546,15.0
guadalajara,26.59986,7.0
badajoz,4.0332284,17.0
leon,49.7236,35.0
malaga,35.61579,16.0
segovia,22.808645,26.0
albacete,35.975216,97.0
gipuzkoa,18.07607,0.0
alicante,25.687616,135.0
burgos,11.328591,29.0
tarragona,10.0959425,0.0
cuenca,25.2547,126.0
valladolid,49.754223,0.0
toledo,26.768902,0.0
caceres,10.455668,3.0
araba/alava,48.61506,103.0
girona,53.78418,0.0
zamora,8.918996,55.0
cordoba,5.6266394,1.0
barcelona,262.5857,19.0
lleida,9.48713,0.0
castellon,34.44048,35.0
valencia,49.69835,135.0
granada,34.137356,12.0
salamanca,41.20807,32.0
almeria,4.819478,3.0
palencia,22.596827,4.0
sevilla,13.698555,40.0
