n,o,l
E06000013,5.1770124,8.0
E06000054,3.653288,4.0
E08000027,9.316393,5.0
E10000024,13.699343,10.0
E06000042,2.3112402,4.0
E09000023,2.1857762,5.0
E08000010,9.2141285,16.0
E09000020,0.082851954,1.0
E06000051,6.6339016,9.0
E10000014,27.736994,17.0
E06000057,2.9942489,19.0
E06000005,7.0532455,4.0
E06000055,4.925137,6.0
E08000008,1.9159191,5.0
E08000019,23.525352,16.0
E08000005,2.9937727,7.0
E08000021,9.850476,12.0
E08000033,0.5126237,0.0
E09000016,0.9852469,2.0
E08000031,8.010785,3.0
E09000006,8.279977,32.0
E06000045,4.207384,5.0
E06000034,0.34275544,2.0
E10000003,12.624904,19.0
E06000052,2.0542529,2.0
E08000034,6.6057396,4.0
E09000027,0.6608116,0.0
E06000016,7.433687,17.0
E06000006,0.71813905,1.0
E08000024,11.080746,9.0
E10000006,22.80578,25.0
E08000013,4.2146177,5.0
E09000018,2.945685,3.0
E06000021,9.961045,25.0
E06000002,6.2720227,5.0
E09000009,5.6251187,8.0
E06000009,4.890822,10.0
E10000021,5.9776287,17.0
E10000027,5.951352,1.0
E10000002,4.7366138,7.0
E10000018,10.391007,19.0
E09000001,0.0,0.0
E10000007,11.832837,30.0
E08000026,3.8290288,5.0
E10000015,27.06595,36.0
E08000023,10.71437,11.0
E06000049,11.653181,27.0
E08000003,9.0778055,26.0
E08000025,18.76095,26.0
E09000029,1.4841506,0.0
E09000017,0.86833584,4.0
E09000002,0.0,2.0
E10000032,10.882041,4.0
E10000020,33.67584,44.0
E08000022,2.4569297,5.0
E08000004,7.199828,13.0
E08000007,9.996005,7.0
E06000056,2.0812216,6.0
E06000033,0.36216488,2.0
E10000030,16.701097,13.0
E06000040,0.25607798,2.0
E10000008,6.687288,10.0
E09000021,5.5224123,4.0
E08000014,1.9004133,3.0
E06000014,5.9554677,9.0
E10000016,50.65478,65.0
E06000008,1.386545,8.0
E10000023,19.317791,28.0
E10000017,32.49074,34.0
E09000015,4.603562,4.0
E08000011,5.057641,7.0
E06000041,1.4899693,1.0
E08000035,19.854807,24.0
E06000035,2.505973,15.0
E10000011,5.3071575,8.0
E06000012,0.0,0.0
E06000047,27.218235,24.0
E06000007,5.828802,10.0
E10000029,14.329102,17.0
E06000030,1.6585118,3.0
E06000038,4.1658516,7.0
E08000009,3.9496095,6.0
E06000011,14.497408,15.0
E08000015,7.500304,11.0
E06000043,0.9460552,0.0
E10000025,10.840899,22.0
E06000018,2.7150118,0.0
E10000013,11.270533,10.0
E08000037,11.983857,17.0
E08000002,5.1277933,2.0
E06000026,0.75074315,11.0
E06000017,0.0,0.0
E06000027,0.0,1.0
E06000022,0.0,0.0
E10000031,13.418642,13.0
E06000024,3.132056,14.0
E06000046,1.3365641,2.0
E09000026,2.5035822,4.0
E06000050,11.854284,8.0
E06000059,1.0399026,0.0
E06000031,3.4896228,4.0
E10000019,5.873479,5.0
E06000044,0.043456115,8.0
E09000008,7.8366904,6.0
E08000030,10.472746,4.0
E10000012,31.796144,25.0
E09000022,1.7231752,3.0
E06000003,1.9416089,8.0
E06000004,4.734312,10.0
E08000018,10.457248,6.0
E08000036,5.9842005,5.0
E09000003,3.404465,6.0
E08000016,8.860513,17.0
E09000004,2.4732687,12.0
E08000001,6.828186,8.0
E08000012,11.686136,3.0
E06000032,1.0643414,1.0
E09000005,3.3710525,8.0
E10000034,8.505195,15.0
E06000001,1.3085719,8.0
E08000032,19.334787,27.0
E06000015,0.5940494,2.0
E06000037,0.43837583,1.0
E09000010,0.306419,2.0
E06000039,2.195702,2.0
E08000017,9.221103,19.0
E10000028,20.975187,29.0
E06000020,2.0416338,7.0
E06000036,0.002722837,1.0
