n,o,l
E06000013,8.742099,15.0
E06000054,3.3604136,2.0
E08000027,8.04429,3.0
E10000024,15.183806,13.0
E06000042,1.0758247,0.0
E09000023,4.240154,2.0
E08000010,17.649763,8.0
E09000020,0.3353203,2.0
E06000051,10.276652,17.0
E10000014,38.52224,30.0
E06000057,9.466018,5.0
E06000005,5.3111925,6.0
E06000055,3.5051954,9.0
E08000008,2.0333917,10.0
E08000019,34.695534,10.0
E08000005,6.427364,11.0
E08000021,12.4863,2.0
E08000033,0.99655974,1.0
E09000016,1.6955224,1.0
E08000031,18.785896,3.0
E09000006,5.620999,19.0
E06000045,3.4633758,7.0
E06000034,0.5510516,2.0
E10000003,14.396134,10.0
E06000052,2.1023467,2.0
E08000034,9.088117,3.0
E09000027,0.16276507,1.0
E06000016,12.39751,5.0
E06000006,0.61058986,3.0
E08000024,12.324025,6.0
E10000006,26.804483,2.0
E08000013,8.451936,5.0
E09000018,0.82656986,2.0
E06000021,12.435365,18.0
E06000002,11.897619,1.0
E09000009,11.307462,4.0
E06000009,5.8047276,3.0
E10000021,6.310347,16.0
E10000027,7.12577,5.0
E10000002,13.863338,4.0
E10000018,15.251024,16.0
E09000001,0.0,0.0
E10000007,35.089645,14.0
E08000026,2.3405724,6.0
E10000015,32.770294,20.0
E08000023,14.661019,21.0
E06000049,17.081993,13.0
E08000003,16.44381,17.0
E08000025,29.35168,26.0
E09000029,0.85641205,1.0
E09000017,2.1787088,1.0
E09000002,0.30621147,2.0
E10000032,16.101553,8.0
E10000020,39.584427,44.0
E08000022,2.7257254,0.0
E08000004,6.6963964,10.0
E08000007,12.459494,11.0
E06000056,6.549937,2.0
E06000033,0.30143994,2.0
E10000030,26.519922,8.0
E06000040,1.8882341,1.0
E10000008,8.261249,1.0
E09000021,8.439595,5.0
E08000014,0.6589341,4.0
E06000014,5.985872,6.0
E10000016,80.73533,55.0
E06000008,1.8595129,4.0
E10000023,24.995396,18.0
E10000017,45.769787,29.0
E09000015,6.3865113,0.0
E08000011,6.2933927,3.0
E06000041,2.8102415,3.0
E08000035,36.60192,16.0
E06000035,4.548388,12.0
E10000011,9.013377,2.0
E06000012,0.042479586,0.0
E06000047,30.125072,17.0
E06000007,7.2860827,9.0
E10000029,25.368721,10.0
E06000030,2.390784,3.0
E06000038,6.8626804,4.0
E08000009,5.8826594,16.0
E06000011,17.643204,13.0
E08000015,13.624953,7.0
E06000043,1.747478,1.0
E10000025,20.742964,22.0
E06000018,6.698809,5.0
E10000013,17.38078,1.0
E08000037,11.372369,4.0
E08000002,8.775995,1.0
E06000026,1.9038321,2.0
E06000017,0.0,1.0
E06000027,1.2167437,1.0
E06000022,0.08135404,0.0
E10000031,22.940517,7.0
E06000024,3.9232628,3.0
E06000046,1.6207744,3.0
E09000026,2.1312768,1.0
E06000050,17.207466,16.0
E06000059,0.27105898,0.0
E06000031,5.893906,8.0
E10000019,12.331016,20.0
E06000044,1.9050074,0.0
E09000008,10.713695,4.0
E08000030,22.314821,8.0
E10000012,56.803074,15.0
E09000022,2.9716618,1.0
E06000003,4.3391957,3.0
E06000004,6.4628863,10.0
E08000018,14.690868,8.0
E08000036,7.676723,12.0
E09000003,4.3666606,2.0
E08000016,13.799056,9.0
E09000004,4.698172,4.0
E08000001,10.922514,7.0
E08000012,17.890818,8.0
E06000032,6.580645,2.0
E09000005,3.0092409,5.0
E10000034,14.047746,8.0
E06000001,2.0297122,11.0
E08000032,26.456413,25.0
E06000015,5.4458976,6.0
E06000037,0.59366953,1.0
E09000010,5.8644443,1.0
E06000039,2.0870764,2.0
E08000017,6.8294144,1.0
E10000028,32.307236,22.0
E06000020,2.928673,7.0
E06000036,0.43485063,0.0
