n,o,l
hautes_pyrenees,3.346149,8.0
paris,188.6234,166.0
loire,0.0,1.0
landes,0.0,1.0
charente_maritime,4.0799675,5.0
ardeche,1.4806741,2.0
doubs,6.660757,6.0
aube,11.569784,14.0
essonne,78.17567,98.0
meurthe_et_moselle,10.614946,10.0
drome,2.6948733,7.0
dordogne,0.0,3.0
moselle,26.630922,47.0
tarn,0.27707127,3.0
lot,0.0,2.0
hauts_de_seine,146.91113,124.0
pas_de_calais,8.452132,20.0
marne,18.180136,25.0
puy_de_dome,6.587303,13.0
mayenne,0.0,0.0
val_de_marne,85.31374,98.0
pyrenees_atlantiques,30.9445,21.0
bas_rhin,5.3305664,2.0
herault,62.317097,41.0
bouches_du_rhone,186.95909,81.0
alpes_maritimes,21.2385,5.0
charente,0.0,2.0
eure,12.151997,29.0
correze,0.0,1.0
haute_savoie,27.27403,14.0
seine_et_marne,61.79479,78.0
rhone,3.8078976,14.0
ain,4.5623417,9.0
haute_garonne,14.997868,4.0
jura,0.17072037,4.0
saone_et_loire,7.2301416,12.0
indre,11.989204,14.0
pyrenees_orientales,0.0,3.0
ardennes,1.152784,5.0
haut_rhin,66.00405,45.0
haute_saone,7.066325,10.0
meuse,0.030733414,7.0
isere,2.4541876,2.0
territoire_de_belfort,2.5993862,6.0
cher,12.103264,4.0
loir_et_cher,0.0,3.0
seine_maritime,15.628351,24.0
val_d'oise,85.189445,46.0
aisne,21.063202,23.0
oise,59.077976,74.0
cote_d'or,2.3332906,9.0
vosges,24.463732,20.0
nord,12.092056,30.0
gironde,22.717632,21.0
yonne,0.0,4.0
lot_et_garonne,0.0,1.0
yvelines,54.380657,40.0
gers,2.2005334,3.0
savoie,0.0,4.0
loire_atlantique,1.2503532,2.0
alpes_de_haute_provence,1.1021467,1.0
haute_marne,0.45389223,3.0
eure_et_loir,24.829527,31.0
seine_saint_denis,114.672676,128.0
maine_et_loire,0.0,0.0
manche,3.6572363,5.0
calvados,6.6494675,10.0
somme,11.799811,26.0
nievre,1.2957569,7.0
vienne,0.0,2.0
cantal,0.0,0.0
tarn_et_garonne,0.0,0.0
haute_loire,0.29841518,0.0
indre_et_loire,4.9563074,2.0
vaucluse,20.377031,25.0
var,12.130928,7.0
orne,0.7252235,2.0
haute_vienne,0.50476307,1.0
aude,7.9273176,7.0
loiret,21.109953,19.0
gard,9.830587,17.0
