n,o,l
hautes_pyrenees,1.2599267,6.0
paris,193.08795,114.0
loire,0.0,2.0
landes,0.0,0.0
charente_maritime,1.4458234,4.0
ardeche,4.253513,7.0
doubs,6.9709377,10.0
aube,9.13328,12.0
essonne,72.85571,78.0
meurthe_et_moselle,1.6974956,3.0
drome,5.774878,6.0
dordogne,0.17494504,1.0
moselle,5.0009046,6.0
tarn,0.0,0.0
lot,0.13808241,0.0
hauts_de_seine,123.94008,95.0
pas_de_calais,1.9956105,35.0
marne,5.9339485,12.0
puy_de_dome,4.646155,8.0
mayenne,0.0,0.0
val_de_marne,46.872574,61.0
pyrenees_atlantiques,11.716558,21.0
bas_rhin,2.311045,7.0
herault,75.28111,34.0
bouches_du_rhone,137.26523,106.0
alpes_maritimes,5.292826,14.0
charente,0.0,0.0
eure,4.6813955,63.0
correze,0.0,0.0
haute_savoie,34.26825,27.0
seine_et_marne,32.717064,79.0
rhone,15.605746,20.0
ain,6.453791,23.0
haute_garonne,8.098021,7.0
jura,0.0,3.0
saone_et_loire,1.2430353,10.0
indre,2.2882707,8.0
pyrenees_orientales,0.0,4.0
ardennes,0.035427034,4.0
haut_rhin,23.542904,31.0
haute_saone,10.673148,7.0
meuse,0.0,1.0
isere,9.999274,4.0
territoire_de_belfort,3.6339452,7.0
cher,12.244689,14.0
loir_et_cher,2.3005235,2.0
seine_maritime,15.785285,13.0
val_d'oise,124.27821,48.0
aisne,1.4502993,39.0
oise,34.778114,38.0
cote_d'or,2.2415638,2.0
vosges,11.436658,25.0
nord,6.605074,22.0
gironde,14.5965,10.0
yonne,1.4893811,5.0
lot_et_garonne,0.0,1.0
yvelines,38.902985,33.0
gers,1.4786695,3.0
savoie,0.17858772,1.0
loire_atlantique,0.3953776,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.042199004,1.0
eure_et_loir,11.477762,43.0
seine_saint_denis,99.7515,81.0
maine_et_loire,0.0,0.0
manche,1.5765307,5.0
calvados,7.223257,5.0
somme,8.616912,20.0
nievre,0.0,2.0
vienne,0.0,1.0
cantal,0.0,0.0
tarn_et_garonne,0.5780804,0.0
haute_loire,0.0,1.0
indre_et_loire,1.8328389,6.0
vaucluse,19.035368,17.0
var,5.6800513,4.0
orne,1.3396165,0.0
haute_vienne,0.104035184,4.0
aude,5.5741353,13.0
loiret,9.238213,20.0
gard,2.545857,7.0
