n,o,l
E06000013,9.0432,13.0
E06000054,12.6287985,15.0
E08000027,24.04667,16.0
E10000024,33.65449,40.0
E06000042,8.274829,10.0
E09000023,30.620665,46.0
E08000010,18.23819,24.0
E09000020,17.172915,14.0
E06000051,17.060812,19.0
E10000014,60.7377,89.0
E06000057,5.757003,6.0
E06000005,12.773192,23.0
E06000055,11.688371,19.0
E08000008,16.095102,13.0
E08000019,46.545933,43.0
E08000005,14.727732,16.0
E08000021,28.57015,32.0
E08000033,12.649097,12.0
E09000016,12.424164,32.0
E08000031,23.0814,11.0
E09000006,28.198174,30.0
E06000045,14.433177,10.0
E06000034,11.772563,5.0
E10000003,18.63202,17.0
E06000052,15.785304,18.0
E08000034,18.645868,21.0
E09000027,20.765139,15.0
E06000016,2.2307029,26.0
E06000006,11.154458,18.0
E08000024,15.751888,48.0
E10000006,53.870876,43.0
E08000013,22.832771,29.0
E09000018,22.021574,24.0
E06000021,18.449453,11.0
E06000002,16.877169,26.0
E09000009,7.6109414,8.0
E06000009,33.777905,30.0
E10000021,28.820662,56.0
E10000027,9.923905,15.0
E10000002,23.176012,24.0
E10000018,10.82776,26.0
E09000001,4.372677,0.0
E10000007,32.745388,35.0
E08000026,21.82776,23.0
E10000015,61.02029,78.0
E08000023,10.292615,17.0
E06000049,18.730522,14.0
E08000003,26.170258,30.0
E08000025,88.38155,81.0
E09000029,16.759327,20.0
E09000017,23.881893,44.0
E09000002,15.995669,15.0
E10000032,24.431543,52.0
E10000020,24.55048,42.0
E08000022,15.089591,13.0
E08000004,17.564451,20.0
E08000007,15.69957,31.0
E06000056,12.781827,14.0
E06000033,12.898347,18.0
E10000030,58.352776,64.0
E06000040,9.59476,4.0
E10000008,16.640375,19.0
E09000021,19.04694,45.0
E08000014,15.9612055,20.0
E06000014,8.491622,8.0
E10000016,60.448574,92.0
E06000008,9.573619,9.0
E10000023,19.459219,32.0
E10000017,45.515575,112.0
E09000015,33.567844,23.0
E08000011,16.073483,22.0
E06000041,15.981736,10.0
E08000035,25.458412,37.0
E06000035,10.91055,15.0
E10000011,17.63958,12.0
E06000012,7.4405236,10.0
E06000047,20.011639,37.0
E06000007,12.7048,16.0
E10000029,18.401453,30.0
E06000030,8.8321495,7.0
E06000038,13.958223,9.0
E08000009,15.044857,26.0
E06000011,11.259022,12.0
E08000015,22.708372,44.0
E06000043,14.488444,11.0
E10000025,26.633532,67.0
E06000018,12.63565,16.0
E10000013,27.004293,30.0
E08000037,12.354309,19.0
E08000002,11.969195,18.0
E06000026,4.340006,14.0
E06000017,2.719257,1.0
E06000027,4.2253375,0.0
E06000022,9.364746,4.0
E10000031,25.997044,39.0
E06000024,7.702433,8.0
E06000046,2.1864326,1.0
E09000026,23.165232,20.0
E06000050,22.70926,36.0
E06000059,11.177441,15.0
E06000031,7.9892874,10.0
E10000019,21.088648,37.0
E06000044,1.586766,10.0
E09000008,37.43399,48.0
E08000030,28.190022,27.0
E10000012,65.13883,93.0
E09000022,37.740814,38.0
E06000003,13.664856,17.0
E06000004,11.135856,16.0
E08000018,24.237963,18.0
E08000036,15.910887,28.0
E09000003,45.421543,37.0
E08000016,18.76102,9.0
E09000004,21.10647,25.0
E08000001,11.758294,35.0
E08000012,35.253414,60.0
E06000032,15.806584,18.0
E09000005,51.79052,55.0
E10000034,32.831997,36.0
E06000001,4.7524786,6.0
E08000032,23.134111,24.0
E06000015,16.735346,22.0
E06000037,8.783702,10.0
E09000010,15.144371,26.0
E06000039,11.795335,10.0
E08000017,21.006308,16.0
E10000028,42.029263,47.0
E06000020,12.965512,7.0
E06000036,8.139268,10.0
