n,o,l
hautes_pyrenees,2.8912644,6.0
paris,189.92773,171.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,5.630443,4.0
ardeche,0.9931523,5.0
doubs,10.659481,7.0
aube,13.161038,26.0
essonne,71.780975,103.0
meurthe_et_moselle,9.208099,16.0
drome,1.0574219,5.0
dordogne,0.0,1.0
moselle,31.073803,74.0
tarn,0.12858033,0.0
lot,0.0,0.0
hauts_de_seine,150.82361,95.0
pas_de_calais,8.585063,27.0
marne,15.930649,18.0
puy_de_dome,4.756478,8.0
mayenne,0.0,0.0
val_de_marne,85.88721,90.0
pyrenees_atlantiques,4.5894485,12.0
bas_rhin,31.67682,2.0
herault,61.903984,14.0
bouches_du_rhone,176.86707,102.0
alpes_maritimes,22.90464,30.0
charente,0.0,0.0
eure,10.140527,26.0
correze,0.0,0.0
haute_savoie,33.562977,8.0
seine_et_marne,50.6979,96.0
rhone,3.88074,3.0
ain,4.6676354,6.0
haute_garonne,13.4254,12.0
jura,0.5660218,2.0
saone_et_loire,5.459769,18.0
indre,10.93791,21.0
pyrenees_orientales,0.0,3.0
ardennes,0.7964753,12.0
haut_rhin,68.61566,33.0
haute_saone,6.322343,6.0
meuse,0.23098356,3.0
isere,3.8254185,2.0
territoire_de_belfort,4.365784,4.0
cher,14.296446,6.0
loir_et_cher,1.1237488,1.0
seine_maritime,18.684462,23.0
val_d'oise,89.027534,32.0
aisne,24.279158,17.0
oise,65.24763,60.0
cote_d'or,0.4082183,3.0
vosges,20.849243,10.0
nord,11.683031,28.0
gironde,19.259586,11.0
yonne,0.0,2.0
lot_et_garonne,0.0,1.0
yvelines,48.00332,34.0
gers,1.7040906,8.0
savoie,0.06473647,1.0
loire_atlantique,0.8714991,0.0
alpes_de_haute_provence,0.39373136,0.0
haute_marne,0.0,1.0
eure_et_loir,21.315193,37.0
seine_saint_denis,98.42141,109.0
maine_et_loire,0.0,0.0
manche,2.4057865,7.0
calvados,7.22144,7.0
somme,10.704212,19.0
nievre,0.9624891,35.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,0.06281982,3.0
haute_loire,0.0,1.0
indre_et_loire,2.8016214,3.0
vaucluse,20.866138,13.0
var,8.52277,3.0
orne,0.66552395,1.0
haute_vienne,0.39263028,2.0
aude,6.3451614,8.0
loiret,17.93734,19.0
gard,6.8307204,7.0
