n,o,l
avila,36.278675,34.0
cadiz,50.976246,14.0
ciudad_real,0.14011815,0.0
soria,41.874477,26.0
huelva,15.35445,8.0
bizkaia,386.57053,259.0
jaen,44.40937,42.0
guadalajara,0.14011678,0.0
badajoz,33.12071,61.0
leon,58.4365,58.0
malaga,95.6673,16.0
segovia,67.79422,101.0
albacete,0.15362927,0.0
gipuzkoa,64.62616,71.0
alicante,156.69324,112.0
burgos,42.34315,46.0
tarragona,65.31063,0.0
cuenca,0.1401178,0.0
valladolid,72.708015,139.0
toledo,94.204895,82.0
caceres,85.95878,152.0
araba/alava,0.14011891,0.0
girona,124.36832,0.0
zamora,1189.3859,895.0
cordoba,28.368265,20.0
barcelona,48.713734,38.0
lleida,55.674572,53.0
castellon,37.45453,76.0
valencia,178.7932,179.0
granada,65.239235,39.0
salamanca,92.16649,95.0
almeria,16.176218,3.0
palencia,26.693853,47.0
sevilla,93.12786,60.0
