n,o,l
avila,53.732094,45.0
cadiz,75.132835,52.0
ciudad_real,0.38263047,0.0
soria,47.12709,104.0
huelva,27.336105,29.0
bizkaia,186.83627,900.0
jaen,67.87938,46.0
guadalajara,0.38263053,0.0
badajoz,63.28338,25.0
leon,92.042725,43.0
malaga,121.789696,180.0
segovia,67.567406,91.0
albacete,0.3826064,0.0
gipuzkoa,70.72267,82.0
alicante,114.294014,152.0
burgos,67.1317,58.0
tarragona,81.035965,52.0
cuenca,0.3827144,0.0
valladolid,97.15781,121.0
toledo,107.60979,97.0
caceres,0.4178093,26.0
araba/alava,121.64885,0.0
girona,216.29047,192.0
zamora,1695.098,1560.0
cordoba,54.82099,9.0
barcelona,37.214115,41.0
lleida,75.58627,59.0
castellon,43.62406,47.0
valencia,97.60329,215.0
granada,102.139465,48.0
salamanca,119.69763,131.0
almeria,36.005264,28.0
palencia,41.470375,34.0
sevilla,105.45278,156.0
