n,o,l
E06000013,5.2422028,18.0
E06000054,4.912484,8.0
E08000027,11.074993,7.0
E10000024,25.472591,16.0
E06000042,7.6386356,10.0
E09000023,10.266922,4.0
E08000010,22.213406,22.0
E09000020,3.42625,17.0
E06000051,7.7579355,9.0
E10000014,63.666267,64.0
E06000057,4.934312,13.0
E06000005,26.737823,6.0
E06000055,10.64197,9.0
E08000008,10.593389,9.0
E08000019,42.447426,43.0
E08000005,16.704178,16.0
E08000021,20.07897,18.0
E08000033,3.188724,7.0
E09000016,15.0975685,10.0
E08000031,14.180646,38.0
E09000006,18.348024,9.0
E06000045,7.270257,14.0
E06000034,2.5520735,9.0
E10000003,14.244897,31.0
E06000052,9.33629,4.0
E08000034,11.194319,11.0
E09000027,1.9691644,2.0
E06000016,12.505213,21.0
E06000006,4.633728,4.0
E08000024,31.002026,15.0
E10000006,41.585255,37.0
E08000013,6.8199444,10.0
E09000018,10.98617,5.0
E06000021,10.3949995,13.0
E06000002,9.488138,22.0
E09000009,7.2511444,16.0
E06000009,23.793047,9.0
E10000021,21.916523,9.0
E10000027,9.70077,16.0
E10000002,15.207961,21.0
E10000018,14.570232,22.0
E09000001,0.06461961,0.0
E10000007,23.463905,16.0
E08000026,10.370226,10.0
E10000015,56.57867,49.0
E08000023,12.155709,19.0
E06000049,22.129177,21.0
E08000003,38.033863,24.0
E08000025,55.748535,63.0
E09000029,16.694305,12.0
E09000017,11.659544,10.0
E09000002,7.1072273,6.0
E10000032,25.659607,19.0
E10000020,43.704254,69.0
E08000022,6.8460903,15.0
E08000004,22.31882,22.0
E08000007,19.752512,24.0
E06000056,10.661318,13.0
E06000033,2.1503124,5.0
E10000030,66.60334,47.0
E06000040,0.9702229,3.0
E10000008,17.94722,9.0
E09000021,20.500355,19.0
E08000014,7.572526,5.0
E06000014,1.7166207,13.0
E10000016,88.13376,127.0
E06000008,7.732879,8.0
E10000023,18.11198,22.0
E10000017,74.79855,87.0
E09000015,14.3897505,13.0
E08000011,7.9730625,10.0
E06000041,7.4558005,26.0
E08000035,31.810236,49.0
E06000035,10.904397,9.0
E10000011,9.698426,9.0
E06000012,0.51899815,7.0
E06000047,38.21134,38.0
E06000007,17.537348,13.0
E10000029,22.018724,27.0
E06000030,9.083415,12.0
E06000038,16.346256,14.0
E08000009,15.0253725,13.0
E06000011,13.881971,14.0
E08000015,31.14607,28.0
E06000043,7.093712,1.0
E10000025,43.77112,34.0
E06000018,7.0433083,21.0
E10000013,35.987614,23.0
E08000037,22.631065,17.0
E08000002,12.9796915,10.0
E06000026,4.563441,17.0
E06000017,0.059104033,5.0
E06000027,1.1226604,9.0
E06000022,3.2753615,5.0
E10000031,21.402674,33.0
E06000024,0.63876,9.0
E06000046,0.42368588,4.0
E09000026,12.146268,12.0
E06000050,17.242874,13.0
E06000059,3.7808979,8.0
E06000031,0.37751442,9.0
E10000019,18.821167,20.0
E06000044,4.7020044,16.0
E09000008,28.865898,19.0
E08000030,13.371964,20.0
E10000012,54.20733,61.0
E09000022,16.767845,12.0
E06000003,2.380519,12.0
E06000004,5.1266537,15.0
E08000018,16.408665,22.0
E08000036,10.958038,16.0
E09000003,18.231762,6.0
E08000016,17.697508,20.0
E09000004,9.235507,14.0
E08000001,26.377527,35.0
E08000012,35.782227,21.0
E06000032,17.509289,15.0
E09000005,25.200256,9.0
E10000034,28.956738,28.0
E06000001,0.9988571,9.0
E08000032,15.360223,34.0
E06000015,3.5686126,11.0
E06000037,4.5547085,6.0
E09000010,19.72831,10.0
E06000039,7.3958693,7.0
E08000017,3.2436783,17.0
E10000028,39.635513,58.0
E06000020,0.7807098,15.0
E06000036,3.4627833,7.0
