n,o,l
avila,37.193153,38.0
cadiz,22.28499,28.0
ciudad_real,0.47996294,0.0
soria,25.808023,29.0
huelva,8.289717,10.0
bizkaia,167.07498,147.0
jaen,23.586676,39.0
guadalajara,0.47998172,0.0
badajoz,12.694273,38.0
leon,46.08837,25.0
malaga,41.81234,60.0
segovia,69.41898,88.0
albacete,0.5121601,0.0
gipuzkoa,29.964258,81.0
alicante,61.56608,31.0
burgos,19.677435,44.0
tarragona,54.368492,0.0
cuenca,0.48005882,0.0
valladolid,44.239777,138.0
toledo,49.145126,19.0
caceres,38.8849,56.0
araba/alava,0.47996822,0.0
girona,91.08351,0.0
zamora,653.12805,776.0
cordoba,14.274123,17.0
barcelona,44.178482,2.0
lleida,26.04171,27.0
castellon,33.307602,57.0
valencia,95.48901,159.0
granada,37.77552,47.0
salamanca,56.978554,64.0
almeria,13.063175,6.0
palencia,16.137,13.0
sevilla,48.36,87.0
