n,o,l
E06000013,14.792799,7.0
E06000054,16.463108,17.0
E08000027,31.363222,16.0
E10000024,47.721287,27.0
E06000042,18.939875,15.0
E09000023,47.65677,28.0
E08000010,26.576214,25.0
E09000020,22.991837,7.0
E06000051,20.529999,17.0
E10000014,99.4895,79.0
E06000057,8.023469,5.0
E06000005,27.375477,31.0
E06000055,18.355482,16.0
E08000008,20.41274,20.0
E08000019,83.878876,71.0
E08000005,20.444176,20.0
E08000021,39.1568,20.0
E08000033,15.076185,6.0
E09000016,31.727339,17.0
E08000031,47.235466,31.0
E09000006,20.700653,11.0
E06000045,15.080333,8.0
E06000034,25.453316,13.0
E10000003,22.928247,21.0
E06000052,26.712431,19.0
E08000034,20.40778,5.0
E09000027,29.691696,9.0
E06000016,18.300169,8.0
E06000006,46.68904,34.0
E08000024,68.97804,52.0
E10000006,31.502283,9.0
E08000013,31.690529,9.0
E09000018,8.627871,15.0
E06000021,26.186493,19.0
E06000002,14.864289,15.0
E09000009,40.62498,33.0
E06000009,58.063175,18.0
E10000021,18.08302,14.0
E10000027,32.58556,21.0
E10000002,36.768154,13.0
E10000018,3.6539443,0.0
E09000001,12.104598,15.0
E10000007,50.34722,29.0
E08000026,31.48904,18.0
E10000015,98.12511,57.0
E08000023,17.945923,16.0
E06000049,25.660397,31.0
E08000003,39.402786,40.0
E08000025,132.69905,45.0
E09000029,30.975372,54.0
E09000017,41.065365,17.0
E09000002,22.79554,17.0
E10000032,43.218475,31.0
E10000020,23.204872,14.0
E08000022,38.505325,53.0
E08000004,25.230387,16.0
E08000007,31.493326,38.0
E06000056,20.975012,9.0
E06000033,20.864212,10.0
E10000030,91.73956,95.0
E06000040,6.419962,2.0
E10000008,23.48675,24.0
E09000021,40.39611,32.0
E08000014,21.903511,11.0
E06000014,10.82819,12.0
E10000016,101.551025,116.0
E06000008,14.032699,11.0
E10000023,33.084457,26.0
E10000017,105.747086,83.0
E09000015,35.870384,23.0
E08000011,25.777496,16.0
E06000041,14.622445,17.0
E08000035,38.369747,28.0
E06000035,24.270039,11.0
E10000011,23.644953,13.0
E06000012,4.343116,4.0
E06000047,39.111816,45.0
E06000007,23.932968,16.0
E10000029,32.29821,18.0
E06000030,11.61262,15.0
E06000038,15.159629,27.0
E08000009,28.018974,11.0
E06000011,16.80784,17.0
E08000015,48.68045,35.0
E06000043,15.296812,9.0
E10000025,64.60248,52.0
E06000018,19.751362,13.0
E10000013,38.549377,40.0
E08000037,29.606514,20.0
E08000002,19.284863,21.0
E06000026,15.427809,12.0
E06000017,2.4799337,1.0
E06000027,1.7889419,3.0
E06000022,3.694698,6.0
E10000031,47.450615,27.0
E06000024,10.239065,5.0
E06000046,4.5412145,1.0
E09000026,31.328136,19.0
E06000050,34.370373,15.0
E06000059,16.83249,4.0
E06000031,10.526259,7.0
E10000019,36.75874,22.0
E06000044,10.2725935,4.0
E09000008,62.86387,26.0
E08000030,42.170444,22.0
E10000012,104.12456,81.0
E09000022,54.175816,16.0
E06000003,17.16226,14.0
E06000004,18.846447,9.0
E08000018,31.432873,35.0
E08000036,25.688948,15.0
E09000003,55.024117,22.0
E08000016,25.737164,32.0
E09000004,27.392097,10.0
E08000001,29.842514,35.0
E08000012,58.74259,36.0
E06000032,24.998043,15.0
E09000005,67.058754,25.0
E10000034,47.48114,25.0
E06000001,6.6141777,4.0
E08000032,29.15971,13.0
E06000015,31.568338,4.0
E06000037,12.966069,12.0
E09000010,31.952822,14.0
E06000039,12.669153,14.0
E08000017,23.954697,10.0
E10000028,57.550232,40.0
E06000020,11.359546,3.0
E06000036,25.200708,28.0
