n,o,l
hautes_pyrenees,1.3277496,0.0
paris,43.23022,0.0
loire,0.0,0.0
landes,0.076327786,0.0
charente_maritime,0.41392297,0.0
ardeche,5.0771375,0.0
doubs,5.215317,0.0
aube,4.69436,0.0
essonne,37.39125,0.0
meurthe_et_moselle,6.656544,0.0
drome,0.5598845,0.0
dordogne,0.05695191,0.0
moselle,12.263868,0.0
tarn,0.20892115,0.0
lot,0.6980162,0.0
hauts_de_seine,24.898094,0.0
pas_de_calais,10.766871,0.0
marne,12.676991,0.0
puy_de_dome,1.7032394,0.0
mayenne,0.25930592,0.0
val_de_marne,26.84692,1.0
pyrenees_atlantiques,11.373035,0.0
bas_rhin,6.557234,0.0
herault,21.423962,0.0
bouches_du_rhone,24.067316,0.0
alpes_maritimes,5.356674,0.0
charente,0.75269914,0.0
eure,11.980253,0.0
correze,0.04453765,0.0
haute_savoie,0.78808314,0.0
seine_et_marne,48.626816,0.0
rhone,2.3887644,0.0
ain,8.025607,0.0
haute_garonne,3.2131262,0.0
jura,3.5982528,0.0
saone_et_loire,2.9390635,0.0
indre,12.420859,0.0
pyrenees_orientales,0.57284623,0.0
ardennes,0.85410625,0.0
haut_rhin,2.9550755,0.0
haute_saone,2.1053495,0.0
meuse,1.0193468,0.0
isere,0.4909693,0.0
territoire_de_belfort,0.51260173,0.0
cher,0.99386615,0.0
loir_et_cher,0.0836557,0.0
seine_maritime,5.8712044,0.0
val_d'oise,17.97187,0.0
aisne,4.684676,0.0
oise,7.837687,0.0
cote_d'or,0.18079773,0.0
vosges,1.3489517,0.0
nord,6.4899564,0.0
gironde,0.15046701,0.0
yonne,2.487492,0.0
lot_et_garonne,0.0,0.0
yvelines,19.47641,0.0
gers,1.9916154,0.0
savoie,0.14122199,0.0
loire_atlantique,0.03825225,0.0
alpes_de_haute_provence,1.4307643,0.0
haute_marne,0.0,0.0
eure_et_loir,7.7372184,0.0
seine_saint_denis,41.639217,0.0
maine_et_loire,0.7724477,0.0
manche,0.4606666,0.0
calvados,1.4517331,0.0
somme,6.4179645,0.0
nievre,1.6030846,0.0
vienne,0.12034409,0.0
cantal,2.2794712,1.0
tarn_et_garonne,0.4255609,0.0
haute_loire,1.6606013,0.0
indre_et_loire,0.8092534,0.0
vaucluse,3.9152048,0.0
var,5.373789,0.0
orne,0.25788057,0.0
haute_vienne,1.0991129,0.0
aude,0.60109067,0.0
loiret,2.67489,0.0
gard,1.9970015,0.0
