n,o,l
avila,17.445856,55.0
cadiz,19.359385,3.0
ciudad_real,94.69157,204.0
soria,27.987375,19.0
huelva,4.073675,2.0
bizkaia,121.53223,60.0
jaen,14.124284,16.0
guadalajara,28.681684,49.0
badajoz,17.343996,9.0
leon,68.48966,70.0
malaga,32.224075,16.0
segovia,63.92025,30.0
albacete,26.09389,85.0
gipuzkoa,50.03347,3.0
alicante,59.98569,67.0
burgos,29.534376,15.0
tarragona,0.2748729,3.0
cuenca,17.535166,43.0
valladolid,119.83228,95.0
toledo,21.357664,34.0
caceres,47.94162,89.0
araba/alava,39.44888,6.0
girona,0.27417052,22.0
zamora,623.80444,260.0
cordoba,17.364141,6.0
barcelona,12.954756,9.0
lleida,32.9012,2.0
castellon,29.522802,49.0
valencia,68.784294,133.0
granada,26.390436,85.0
salamanca,31.033335,69.0
almeria,4.217017,0.0
palencia,8.89226,63.0
sevilla,41.122284,9.0
