n,o,l
hautes_pyrenees,0.9740521,0.0
paris,83.14323,35.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,0.26533848,1.0
ardeche,0.19707768,0.0
doubs,3.5534055,0.0
aube,9.739281,0.0
essonne,67.7713,17.0
meurthe_et_moselle,3.8014972,0.0
drome,0.285689,0.0
dordogne,0.0,0.0
moselle,14.066111,1.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,54.523476,4.0
pas_de_calais,13.110826,0.0
marne,5.227367,2.0
puy_de_dome,3.0259197,2.0
mayenne,0.0,0.0
val_de_marne,47.92027,6.0
pyrenees_atlantiques,5.4380546,0.0
bas_rhin,0.66825753,0.0
herault,13.174938,5.0
bouches_du_rhone,76.636536,9.0
alpes_maritimes,5.529795,1.0
charente,0.0,0.0
eure,18.489258,0.0
correze,0.0,0.0
haute_savoie,13.4754095,0.0
seine_et_marne,53.236076,5.0
rhone,7.579469,2.0
ain,4.8679605,68.0
haute_garonne,3.112956,2.0
jura,8.350424,0.0
saone_et_loire,5.923554,6.0
indre,5.5637164,0.0
pyrenees_orientales,0.007616831,0.0
ardennes,0.5473766,0.0
haut_rhin,13.739141,0.0
haute_saone,2.6337736,0.0
meuse,0.3504858,0.0
isere,1.802016,0.0
territoire_de_belfort,1.05994,0.0
cher,6.6459155,0.0
loir_et_cher,0.0,0.0
seine_maritime,10.441057,1.0
val_d'oise,24.203268,25.0
aisne,11.083046,0.0
oise,29.305513,0.0
cote_d'or,0.04355733,0.0
vosges,7.736841,0.0
nord,9.798595,0.0
gironde,4.3429203,0.0
yonne,0.017490698,0.0
lot_et_garonne,0.0,0.0
yvelines,26.807686,3.0
gers,0.3195893,0.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,0.0
eure_et_loir,37.219955,1.0
seine_saint_denis,54.76654,7.0
maine_et_loire,0.0,0.0
manche,1.1293826,0.0
calvados,2.4099305,0.0
somme,8.373611,0.0
nievre,3.7020967,0.0
vienne,0.0,0.0
cantal,0.0,2.0
tarn_et_garonne,1.0453334,0.0
haute_loire,0.0,0.0
indre_et_loire,0.37512165,0.0
vaucluse,7.6130795,0.0
var,7.699173,0.0
orne,0.0,0.0
haute_vienne,0.23224203,0.0
aude,4.4649005,0.0
loiret,7.358642,0.0
gard,8.921341,1.0
