n,o,l
avila,30.488945,34.0
cadiz,44.189167,20.0
ciudad_real,0.20017365,0.0
soria,32.4063,13.0
huelva,14.80863,4.0
bizkaia,273.67853,251.0
jaen,38.36898,17.0
guadalajara,0.20018095,0.0
badajoz,22.071825,19.0
leon,47.894787,29.0
malaga,70.379616,74.0
segovia,64.5696,97.0
albacete,0.20016997,0.0
gipuzkoa,45.955166,118.0
alicante,107.38984,41.0
burgos,31.534714,21.0
tarragona,48.012108,54.0
cuenca,0.20019819,0.0
valladolid,63.587517,157.0
toledo,79.60852,62.0
caceres,0.20018092,29.0
araba/alava,46.129852,0.0
girona,121.688225,0.0
zamora,962.42487,1032.0
cordoba,53.883934,2.0
barcelona,19.191793,14.0
lleida,43.745502,85.0
castellon,32.117428,7.0
valencia,127.85041,61.0
granada,66.09449,50.0
salamanca,73.267525,88.0
almeria,15.613109,7.0
palencia,24.614676,24.0
sevilla,69.25132,44.0
