n,o,l
E06000013,8.343049,20.0
E06000054,9.686916,7.0
E08000027,15.707468,14.0
E10000024,26.82709,24.0
E06000042,9.93992,5.0
E09000023,13.78334,10.0
E08000010,24.93022,23.0
E09000020,2.8267102,0.0
E06000051,8.364505,18.0
E10000014,73.33677,54.0
E06000057,26.50212,21.0
E06000005,4.536677,8.0
E06000055,11.282196,12.0
E08000008,10.421848,10.0
E08000019,55.950394,42.0
E08000005,16.011175,13.0
E08000021,19.85143,20.0
E08000033,4.5841975,5.0
E09000016,15.741751,7.0
E08000031,14.454272,36.0
E09000006,19.381342,17.0
E06000045,7.667285,7.0
E06000034,1.4012374,2.0
E10000003,14.2315235,15.0
E06000052,9.612159,7.0
E08000034,11.307627,28.0
E09000027,3.1920326,3.0
E06000016,12.7852,16.0
E06000006,6.801372,5.0
E08000024,37.829857,21.0
E10000006,37.33541,42.0
E08000013,12.609661,20.0
E09000018,11.04394,6.0
E06000021,11.400513,21.0
E06000002,12.473571,9.0
E09000009,9.985186,18.0
E06000009,29.756489,14.0
E10000021,24.74378,12.0
E10000027,12.392172,13.0
E10000002,17.636087,22.0
E10000018,20.211477,21.0
E09000001,0.12961793,0.0
E10000007,25.112661,41.0
E08000026,15.608016,9.0
E10000015,57.8011,40.0
E08000023,13.574427,29.0
E06000049,25.125502,28.0
E08000003,37.691986,29.0
E08000025,56.096474,46.0
E09000029,20.229506,9.0
E09000017,13.888659,8.0
E09000002,7.5335264,2.0
E10000032,28.12726,27.0
E10000020,48.6002,47.0
E08000022,8.186722,9.0
E08000004,25.59433,10.0
E08000007,23.455969,19.0
E06000056,11.401762,11.0
E06000033,3.1670995,4.0
E10000030,80.07584,51.0
E06000040,3.0015326,5.0
E10000008,21.365028,12.0
E09000021,23.979185,10.0
E08000014,7.879194,5.0
E06000014,2.8585556,9.0
E10000016,120.25161,111.0
E06000008,8.876317,8.0
E10000023,24.241646,42.0
E10000017,80.669426,66.0
E09000015,15.644253,12.0
E08000011,14.005331,10.0
E06000041,8.32046,8.0
E08000035,38.191223,69.0
E06000035,13.160244,15.0
E10000011,12.538582,7.0
E06000012,0.16830522,3.0
E06000047,44.485916,41.0
E06000007,13.969738,8.0
E10000029,25.504091,46.0
E06000030,11.051537,7.0
E06000038,18.59972,11.0
E08000009,11.560104,12.0
E06000011,14.883282,26.0
E08000015,32.498634,23.0
E06000043,7.2341104,2.0
E10000025,44.16649,42.0
E06000018,7.906364,17.0
E10000013,38.929993,28.0
E08000037,22.192572,24.0
E08000002,17.842789,20.0
E06000026,6.055596,3.0
E06000017,0.02313537,1.0
E06000027,0.9534858,0.0
E06000022,4.1002517,5.0
E10000031,25.91711,34.0
E06000024,2.447689,6.0
E06000046,0.34405395,9.0
E09000026,7.787834,3.0
E06000050,18.012924,19.0
E06000059,3.570892,2.0
E06000031,0.59212375,7.0
E10000019,21.902922,23.0
E06000044,6.6613984,6.0
E09000008,27.603395,14.0
E08000030,15.657806,45.0
E10000012,58.31978,90.0
E09000022,19.796785,11.0
E06000003,5.487213,11.0
E06000004,6.7540317,5.0
E08000018,21.186125,23.0
E08000036,12.014841,8.0
E09000003,17.74373,10.0
E08000016,19.135633,8.0
E09000004,9.651638,9.0
E08000001,28.07376,14.0
E08000012,35.723213,28.0
E06000032,13.88212,11.0
E09000005,24.69753,10.0
E10000034,31.901423,14.0
E06000001,1.8133602,9.0
E08000032,20.665628,47.0
E06000015,5.678883,7.0
E06000037,5.762708,3.0
E09000010,17.338055,21.0
E06000039,9.737909,8.0
E08000017,7.051311,36.0
E10000028,46.014664,48.0
E06000020,0.8817964,3.0
E06000036,4.1498003,4.0
