n,o,l
avila,20.197603,45.0
cadiz,13.067023,15.0
ciudad_real,94.596634,89.0
soria,24.345312,28.0
huelva,8.005343,9.0
bizkaia,99.48277,0.0
jaen,16.677576,24.0
guadalajara,32.92607,18.0
badajoz,17.2788,4.0
leon,73.069984,41.0
malaga,30.563211,38.0
segovia,42.79821,52.0
albacete,26.554075,86.0
gipuzkoa,23.838812,0.0
alicante,34.19697,80.0
burgos,38.656036,149.0
tarragona,15.000466,4.0
cuenca,53.795593,55.0
valladolid,57.099976,46.0
toledo,21.254667,0.0
caceres,44.942657,17.0
araba/alava,114.32988,29.0
girona,0.16630453,94.0
zamora,8.891516,21.0
cordoba,16.436234,30.0
barcelona,645.00085,356.0
lleida,25.91841,14.0
castellon,24.857195,23.0
valencia,87.22013,55.0
granada,28.88542,43.0
salamanca,47.684883,72.0
almeria,6.093604,13.0
palencia,11.31576,16.0
sevilla,24.035059,24.0
