n,o,l
hautes_pyrenees,3.8975613,40.0
paris,170.02867,79.0
loire,0.0,1.0
landes,0.0,0.0
charente_maritime,4.9827175,42.0
ardeche,1.3417898,7.0
doubs,9.220751,12.0
aube,13.130875,20.0
essonne,65.607025,61.0
meurthe_et_moselle,8.796762,7.0
drome,0.57855433,7.0
dordogne,0.0,0.0
moselle,27.132986,52.0
tarn,0.0,4.0
lot,0.0,0.0
hauts_de_seine,129.12912,93.0
pas_de_calais,10.864685,28.0
marne,15.59638,8.0
puy_de_dome,4.7063203,10.0
mayenne,0.0,0.0
val_de_marne,74.18202,56.0
pyrenees_atlantiques,6.793801,37.0
bas_rhin,29.046276,0.0
herault,52.86989,16.0
bouches_du_rhone,156.75316,127.0
alpes_maritimes,20.697088,1.0
charente,0.0,0.0
eure,9.845878,36.0
correze,0.0,0.0
haute_savoie,28.779251,30.0
seine_et_marne,47.000534,72.0
rhone,4.3175054,11.0
ain,5.1472936,19.0
haute_garonne,11.605726,2.0
jura,0.87604564,1.0
saone_et_loire,5.0417347,13.0
indre,10.8360195,15.0
pyrenees_orientales,0.0,0.0
ardennes,1.0051843,5.0
haut_rhin,59.061993,67.0
haute_saone,5.869126,23.0
meuse,0.27506307,3.0
isere,3.083381,3.0
territoire_de_belfort,3.8555553,2.0
cher,14.351372,17.0
loir_et_cher,0.35346332,0.0
seine_maritime,15.250803,9.0
val_d'oise,76.48708,41.0
aisne,22.55951,14.0
oise,54.526726,32.0
cote_d'or,0.26537538,5.0
vosges,19.531904,12.0
nord,10.104347,20.0
gironde,18.976767,14.0
yonne,0.0,3.0
lot_et_garonne,0.0,2.0
yvelines,45.36361,41.0
gers,1.3914577,6.0
savoie,0.25676522,0.0
loire_atlantique,0.50256485,0.0
alpes_de_haute_provence,0.28041825,4.0
haute_marne,0.0,3.0
eure_et_loir,18.507154,9.0
seine_saint_denis,91.245575,79.0
maine_et_loire,0.0,0.0
manche,2.3550122,16.0
calvados,4.4816036,4.0
somme,10.883474,18.0
nievre,1.1743423,12.0
vienne,0.0,1.0
cantal,0.0,0.0
tarn_et_garonne,0.082420304,3.0
haute_loire,0.0,1.0
indre_et_loire,2.8035138,1.0
vaucluse,18.159689,17.0
var,8.78161,5.0
orne,0.53413355,5.0
haute_vienne,0.2278816,2.0
aude,6.123359,4.0
loiret,18.292843,0.0
gard,6.887447,10.0
