n,o,l
hautes_pyrenees,0.60178316,0.0
paris,32.431988,16.0
loire,2.3309457,0.0
landes,0.49467275,0.0
charente_maritime,1.0771247,0.0
ardeche,0.0,0.0
doubs,0.20108731,1.0
aube,1.6900522,0.0
essonne,22.601252,0.0
meurthe_et_moselle,1.4738687,0.0
drome,1.0103613,0.0
dordogne,0.3434457,0.0
moselle,5.2540092,0.0
tarn,0.5360861,0.0
lot,0.3292659,0.0
hauts_de_seine,11.715288,3.0
pas_de_calais,4.7701917,0.0
marne,0.0,0.0
puy_de_dome,0.7977249,0.0
mayenne,0.51602286,0.0
val_de_marne,21.460627,1.0
pyrenees_atlantiques,1.5778509,0.0
bas_rhin,7.0627546,0.0
herault,12.003219,4.0
bouches_du_rhone,18.653044,3.0
alpes_maritimes,0.44597325,0.0
charente,0.34197995,0.0
eure,6.5813413,1.0
correze,0.50953084,0.0
haute_savoie,9.602599,0.0
seine_et_marne,28.407091,2.0
rhone,4.658916,0.0
ain,4.1972194,0.0
haute_garonne,0.1382555,1.0
jura,1.3267468,1.0
saone_et_loire,1.3432863,0.0
indre,10.871802,0.0
pyrenees_orientales,0.48314178,0.0
ardennes,0.9015905,0.0
haut_rhin,1.7458868,0.0
haute_saone,0.5556588,0.0
meuse,0.44397855,0.0
isere,0.50629205,0.0
territoire_de_belfort,0.47051343,0.0
cher,0.6901487,0.0
loir_et_cher,0.3903581,0.0
seine_maritime,1.5654131,0.0
val_d'oise,9.655227,3.0
aisne,3.948008,0.0
oise,7.2240624,3.0
cote_d'or,0.5954661,0.0
vosges,0.0,0.0
nord,3.7486298,0.0
gironde,0.5578768,0.0
yonne,0.19382922,0.0
lot_et_garonne,0.3314344,0.0
yvelines,13.942912,1.0
gers,0.7904559,0.0
savoie,0.035255793,0.0
loire_atlantique,0.32631832,0.0
alpes_de_haute_provence,0.41096786,0.0
haute_marne,0.4349761,0.0
eure_et_loir,0.95369446,0.0
seine_saint_denis,26.499924,3.0
maine_et_loire,0.4113325,0.0
manche,0.5651908,0.0
calvados,0.49036115,0.0
somme,4.0056853,0.0
nievre,0.43272576,0.0
vienne,0.56037825,0.0
cantal,0.7966925,0.0
tarn_et_garonne,0.5979321,1.0
haute_loire,0.593059,0.0
indre_et_loire,0.855553,0.0
vaucluse,2.7697668,0.0
var,0.59444875,2.0
orne,1.2907864,1.0
haute_vienne,0.511706,0.0
aude,0.5035563,0.0
loiret,0.4663938,2.0
gard,0.5947097,0.0
