n,o,l
avila,35.551857,42.0
cadiz,21.494007,9.0
ciudad_real,152.62675,178.0
soria,37.642662,33.0
huelva,7.8165216,7.0
bizkaia,162.35974,197.0
jaen,29.024462,22.0
guadalajara,38.783558,51.0
badajoz,19.882902,17.0
leon,98.13938,67.0
malaga,40.315624,170.0
segovia,64.30618,35.0
albacete,45.494686,98.0
gipuzkoa,37.185932,57.0
alicante,52.196205,48.0
burgos,49.648914,32.0
tarragona,28.714025,23.0
cuenca,82.36446,70.0
valladolid,108.55976,55.0
toledo,33.384342,99.0
caceres,79.142914,38.0
araba/alava,251.0175,98.0
girona,2.9374096,182.0
zamora,943.3983,19.0
cordoba,14.203814,5.0
barcelona,37.954582,705.0
lleida,40.473045,29.0
castellon,31.901932,23.0
valencia,105.49441,100.0
granada,22.306372,54.0
salamanca,53.631123,49.0
almeria,10.850189,5.0
palencia,8.584064,56.0
sevilla,33.284336,43.0
