n,o,l
hautes_pyrenees,4.154885,1.0
paris,48.489548,50.0
loire,1.2208974,0.0
landes,0.31395906,0.0
charente_maritime,1.899649,0.0
ardeche,2.7055943,0.0
doubs,3.841907,1.0
aube,6.647789,0.0
essonne,29.439856,3.0
meurthe_et_moselle,3.852213,0.0
drome,1.1056825,0.0
dordogne,0.059795454,0.0
moselle,9.834685,0.0
tarn,0.6760262,0.0
lot,0.6864441,0.0
hauts_de_seine,28.623684,9.0
pas_de_calais,10.413724,2.0
marne,6.6675997,0.0
puy_de_dome,4.704698,6.0
mayenne,0.19004793,0.0
val_de_marne,31.625626,8.0
pyrenees_atlantiques,9.920527,0.0
bas_rhin,3.9287424,18.0
herault,14.341512,8.0
bouches_du_rhone,34.279755,12.0
alpes_maritimes,2.1893334,0.0
charente,0.5374184,0.0
eure,12.492423,5.0
correze,0.044602796,0.0
haute_savoie,2.4882722,1.0
seine_et_marne,57.437496,9.0
rhone,0.6403297,0.0
ain,0.0,4.0
haute_garonne,0.77587026,0.0
jura,1.1021506,2.0
saone_et_loire,0.5744404,0.0
indre,11.938003,1.0
pyrenees_orientales,0.12649913,0.0
ardennes,1.2575438,5.0
haut_rhin,8.199468,0.0
haute_saone,5.297384,2.0
meuse,0.35868233,0.0
isere,0.8149178,0.0
territoire_de_belfort,0.7550398,0.0
cher,1.9593631,0.0
loir_et_cher,0.079757884,0.0
seine_maritime,1.8126996,2.0
val_d'oise,11.835032,8.0
aisne,3.529411,1.0
oise,11.512361,5.0
cote_d'or,0.74841845,0.0
vosges,1.263653,0.0
nord,6.295988,0.0
gironde,0.88600516,0.0
yonne,1.7331189,0.0
lot_et_garonne,0.6959389,0.0
yvelines,21.276258,3.0
gers,1.3810692,0.0
savoie,0.14748277,0.0
loire_atlantique,0.040621057,0.0
alpes_de_haute_provence,0.67955583,0.0
haute_marne,0.68929136,0.0
eure_et_loir,4.062498,0.0
seine_saint_denis,50.796654,10.0
maine_et_loire,0.49957168,0.0
manche,1.1466613,0.0
calvados,0.0,1.0
somme,7.662597,2.0
nievre,2.7077065,0.0
vienne,0.46841067,0.0
cantal,0.91185606,4.0
tarn_et_garonne,0.5978953,0.0
haute_loire,0.7214595,0.0
indre_et_loire,1.0436215,0.0
vaucluse,0.7893783,0.0
var,4.2649302,2.0
orne,0.8501637,0.0
haute_vienne,1.2815925,0.0
aude,1.2591554,0.0
loiret,0.6699957,0.0
gard,1.7436323,1.0
