n,o,l
E06000013,7.4019933,2.0
E06000054,5.902821,2.0
E08000027,23.275726,2.0
E10000024,12.042657,7.0
E06000042,3.2874544,0.0
E09000023,3.0199766,1.0
E08000010,12.63903,28.0
E09000020,2.284284,1.0
E06000051,8.005379,14.0
E10000014,27.776455,9.0
E06000057,4.146501,5.0
E06000005,6.579293,2.0
E06000055,3.5498853,3.0
E08000008,6.0051384,8.0
E08000019,25.652313,23.0
E08000005,3.5889044,4.0
E08000021,5.844469,3.0
E08000033,2.4479606,0.0
E09000016,6.4794497,1.0
E08000031,8.617577,8.0
E09000006,4.1205316,2.0
E06000045,2.5792975,4.0
E06000034,15.5812435,3.0
E10000003,3.4850926,10.0
E06000052,11.041113,6.0
E08000034,2.9135995,4.0
E09000027,4.4568963,1.0
E06000016,2.6031904,10.0
E06000006,11.7114525,1.0
E08000024,21.83553,34.0
E10000006,4.803962,1.0
E08000013,3.8144755,4.0
E09000018,11.178083,3.0
E06000021,5.6548944,2.0
E06000002,5.165421,4.0
E09000009,9.5599785,9.0
E06000009,7.3855076,1.0
E10000021,6.512977,16.0
E10000027,5.702593,8.0
E10000002,8.479683,3.0
E10000018,2.6418414,9.0
E09000001,2.6554003,0.0
E10000007,17.410995,18.0
E08000026,14.277456,4.0
E10000015,31.49562,33.0
E08000023,6.598498,6.0
E06000049,13.723162,9.0
E08000003,10.846432,11.0
E08000025,22.195698,33.0
E09000029,5.254649,4.0
E09000017,2.7125244,3.0
E09000002,2.4850767,1.0
E10000032,10.404281,8.0
E10000020,3.1407728,5.0
E08000022,32.0158,11.0
E08000004,13.309272,4.0
E08000007,10.106613,7.0
E06000056,4.5070176,1.0
E06000033,2.5336914,2.0
E10000030,18.483047,6.0
E06000040,2.3610115,0.0
E10000008,6.043184,4.0
E09000021,4.964214,3.0
E08000014,3.2658935,3.0
E06000014,4.92784,5.0
E10000016,53.645473,31.0
E06000008,3.1800084,3.0
E10000023,21.055805,12.0
E10000017,33.26082,36.0
E09000015,5.4460373,4.0
E08000011,4.7581944,0.0
E06000041,3.7731118,1.0
E08000035,22.84444,16.0
E06000035,4.047236,6.0
E10000011,4.852616,1.0
E06000012,2.550067,1.0
E06000047,34.317295,23.0
E06000007,4.7815337,6.0
E10000029,22.288143,2.0
E06000030,4.285211,4.0
E06000038,3.6612144,2.0
E08000009,5.1250443,5.0
E06000011,13.815317,10.0
E08000015,9.9354515,5.0
E06000043,2.2783606,0.0
E10000025,15.268854,43.0
E06000018,4.6158423,1.0
E10000013,10.998903,1.0
E08000037,10.173878,3.0
E08000002,3.9054613,5.0
E06000026,2.7056036,0.0
E06000017,2.4386716,1.0
E06000027,2.3841624,0.0
E06000022,2.5393274,0.0
E10000031,16.781364,5.0
E06000024,3.2018545,6.0
E06000046,4.711111,1.0
E09000026,2.5495958,1.0
E06000050,10.899307,7.0
E06000059,4.2589045,2.0
E06000031,4.367887,5.0
E10000019,7.2109714,10.0
E06000044,2.282178,0.0
E09000008,6.8594403,1.0
E08000030,9.961498,2.0
E10000012,37.292564,15.0
E09000022,3.0913815,4.0
E06000003,2.9621406,2.0
E06000004,5.8663616,6.0
E08000018,10.386777,5.0
E08000036,6.6075244,8.0
E09000003,3.4429646,1.0
E08000016,10.764507,9.0
E09000004,3.1489697,1.0
E08000001,8.23671,5.0
E08000012,11.942648,3.0
E06000032,4.3839126,1.0
E09000005,5.691999,6.0
E10000034,11.877814,8.0
E06000001,3.2535906,8.0
E08000032,22.025082,13.0
E06000015,4.218245,5.0
E06000037,3.0507343,1.0
E09000010,2.5061502,0.0
E06000039,5.979317,0.0
E08000017,18.170212,10.0
E10000028,26.997208,6.0
E06000020,3.2197585,2.0
E06000036,12.0555,3.0
