n,o,l
avila,21.426107,64.0
cadiz,23.684381,11.0
ciudad_real,135.36188,88.0
soria,31.060553,66.0
huelva,4.0835357,3.0
bizkaia,144.71,222.0
jaen,17.602367,8.0
guadalajara,26.164461,32.0
badajoz,17.613003,3.0
leon,97.48664,27.0
malaga,39.910652,17.0
segovia,69.95825,15.0
albacete,26.636385,30.0
gipuzkoa,47.726276,30.0
alicante,53.773518,11.0
burgos,42.73126,42.0
tarragona,0.21883804,16.0
cuenca,23.055874,47.0
valladolid,121.2704,49.0
toledo,24.76863,140.0
caceres,62.81433,4.0
araba/alava,67.93829,94.0
girona,0.21721381,87.0
zamora,16.595728,1.0
cordoba,20.952742,3.0
barcelona,725.2765,268.0
lleida,36.6834,27.0
castellon,28.998568,5.0
valencia,83.09269,24.0
granada,27.272348,32.0
salamanca,44.2485,42.0
almeria,5.108864,6.0
palencia,8.468832,36.0
sevilla,42.76292,12.0
