n,o,l
hautes_pyrenees,1.6454542,9.0
paris,123.79399,79.0
loire,0.08164304,0.0
landes,0.0,0.0
charente_maritime,0.0,5.0
ardeche,0.22017755,10.0
doubs,5.360576,13.0
aube,16.58923,8.0
essonne,103.926094,58.0
meurthe_et_moselle,7.306101,11.0
drome,0.0,3.0
dordogne,0.0,0.0
moselle,21.537586,25.0
tarn,0.45830786,0.0
lot,0.0,0.0
hauts_de_seine,78.91612,43.0
pas_de_calais,20.75772,16.0
marne,8.984012,8.0
puy_de_dome,5.9087543,0.0
mayenne,0.10738285,1.0
val_de_marne,70.04227,58.0
pyrenees_atlantiques,5.746165,27.0
bas_rhin,1.6355886,5.0
herault,19.579771,33.0
bouches_du_rhone,104.799866,56.0
alpes_maritimes,8.699307,5.0
charente,0.12730405,0.0
eure,25.153929,28.0
correze,0.097661994,0.0
haute_savoie,22.586088,4.0
seine_et_marne,82.8277,95.0
rhone,1.9028339,5.0
ain,5.8703556,7.0
haute_garonne,6.658533,4.0
jura,22.085974,4.0
saone_et_loire,9.880544,7.0
indre,9.694613,18.0
pyrenees_orientales,0.24960619,2.0
ardennes,0.755872,2.0
haut_rhin,17.256979,16.0
haute_saone,5.34968,10.0
meuse,0.5746626,1.0
isere,4.1973248,2.0
territoire_de_belfort,1.4334989,1.0
cher,7.1783376,4.0
loir_et_cher,0.23321837,0.0
seine_maritime,19.459227,3.0
val_d'oise,35.734,30.0
aisne,14.47705,8.0
oise,43.31563,11.0
cote_d'or,0.0,1.0
vosges,10.749487,3.0
nord,14.313964,13.0
gironde,7.82721,2.0
yonne,0.128138,4.0
lot_et_garonne,0.11737846,0.0
yvelines,39.58978,49.0
gers,1.0686679,3.0
savoie,0.2577649,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,3.0
haute_marne,0.24636659,0.0
eure_et_loir,65.332825,9.0
seine_saint_denis,84.58153,82.0
maine_et_loire,0.0,0.0
manche,2.8834405,3.0
calvados,0.89756453,0.0
somme,12.885194,9.0
nievre,7.172829,4.0
vienne,0.23346749,1.0
cantal,0.0,3.0
tarn_et_garonne,1.5389607,0.0
haute_loire,0.19778238,1.0
indre_et_loire,0.5470475,1.0
vaucluse,16.430038,12.0
var,9.581303,4.0
orne,0.20347708,2.0
haute_vienne,0.799956,2.0
aude,6.7358675,1.0
loiret,10.76016,3.0
gard,19.885693,5.0
