n,o,l
avila,47.632572,38.0
cadiz,33.219296,16.0
ciudad_real,123.760056,99.0
soria,46.668594,13.0
huelva,27.89724,5.0
bizkaia,151.35356,195.0
jaen,43.947636,35.0
guadalajara,51.93281,38.0
badajoz,38.41567,7.0
leon,99.00238,108.0
malaga,62.45763,98.0
segovia,55.686604,75.0
albacete,54.9152,18.0
gipuzkoa,34.500828,64.0
alicante,53.0748,34.0
burgos,63.764606,45.0
tarragona,42.48193,32.0
cuenca,112.05778,15.0
valladolid,79.18257,132.0
toledo,50.70072,85.0
caceres,229.70302,30.0
araba/alava,75.489,66.0
girona,19.242313,209.0
zamora,916.48926,795.0
cordoba,23.290047,19.0
barcelona,48.926212,21.0
lleida,51.696693,25.0
castellon,48.58635,14.0
valencia,123.65414,116.0
granada,29.962204,43.0
salamanca,60.840763,115.0
almeria,28.988321,21.0
palencia,23.353073,18.0
sevilla,41.83917,19.0
