n,o,l
avila,40.841393,24.0
cadiz,31.39591,7.0
ciudad_real,0.5901085,88.0
soria,29.676971,6.0
huelva,10.579488,12.0
bizkaia,213.64134,35.0
jaen,33.773712,12.0
guadalajara,0.590117,55.0
badajoz,17.825813,13.0
leon,52.07946,94.0
malaga,55.410805,15.0
segovia,83.675995,43.0
albacete,0.696305,23.0
gipuzkoa,40.940647,14.0
alicante,80.94541,40.0
burgos,26.061806,27.0
tarragona,61.767204,13.0
cuenca,0.59022206,33.0
valladolid,55.34733,31.0
toledo,66.76114,10.0
caceres,37.56952,77.0
araba/alava,0.5901024,38.0
girona,112.29427,0.0
zamora,880.86316,501.0
cordoba,14.012563,10.0
barcelona,46.14707,3.0
lleida,36.63346,12.0
castellon,37.663574,10.0
valencia,120.79024,83.0
granada,50.87738,55.0
salamanca,73.3587,70.0
almeria,15.522283,3.0
palencia,21.030582,30.0
sevilla,64.21246,16.0
