n,o,l
E06000013,2.7126114,3.0
E06000054,1.2482818,2.0
E08000027,3.0872421,3.0
E10000024,4.709821,12.0
E06000042,0.9226348,1.0
E09000023,1.208017,2.0
E08000010,16.483967,18.0
E09000020,0.7801601,0.0
E06000051,12.535871,9.0
E10000014,14.6864805,17.0
E06000057,1.4430224,3.0
E06000005,4.345211,2.0
E06000055,2.6581573,3.0
E08000008,5.2505703,9.0
E08000019,18.843966,13.0
E08000005,6.0663877,3.0
E08000021,5.6417093,2.0
E08000033,0.0,1.0
E09000016,0.5544755,1.0
E08000031,8.332562,8.0
E09000006,3.516227,3.0
E06000045,0.7914349,1.0
E06000034,12.582648,14.0
E10000003,2.9077744,4.0
E06000052,2.631983,7.0
E08000034,0.78816646,0.0
E09000027,6.9568086,10.0
E06000016,0.8489154,0.0
E06000006,14.008191,4.0
E08000024,6.517975,2.0
E10000006,0.85184336,2.0
E08000013,1.1552416,0.0
E09000018,9.263192,7.0
E06000021,3.7689261,1.0
E06000002,3.6127262,3.0
E09000009,2.0065196,0.0
E06000009,10.079586,16.0
E10000021,3.2993367,11.0
E10000027,2.7953157,7.0
E10000002,9.054779,6.0
E10000018,0.7037761,0.0
E09000001,0.8260934,0.0
E10000007,16.797361,10.0
E08000026,4.5427604,5.0
E10000015,24.829784,5.0
E08000023,5.7378263,8.0
E06000049,10.433679,5.0
E08000003,13.222261,15.0
E08000025,28.251743,18.0
E09000029,1.1189624,0.0
E09000017,1.142598,0.0
E09000002,0.88068646,1.0
E10000032,4.246158,10.0
E10000020,2.5925126,3.0
E08000022,29.057858,13.0
E08000004,12.9776125,4.0
E08000007,7.1201653,9.0
E06000056,0.87447184,3.0
E06000033,1.159672,2.0
E10000030,10.679101,11.0
E06000040,0.79924756,0.0
E10000008,2.8710065,6.0
E09000021,1.2014335,8.0
E08000014,0.8490302,1.0
E06000014,7.7988954,7.0
E10000016,46.577606,25.0
E06000008,1.669857,1.0
E10000023,16.394836,5.0
E10000017,31.272093,18.0
E09000015,5.225197,1.0
E08000011,1.5635175,1.0
E06000041,0.9332324,2.0
E08000035,18.385372,11.0
E06000035,3.1688857,6.0
E10000011,3.0123796,1.0
E06000012,0.46471864,3.0
E06000047,22.01992,20.0
E06000007,2.4713092,3.0
E10000029,9.487484,7.0
E06000030,1.1056831,7.0
E06000038,1.9109482,3.0
E08000009,3.7525506,1.0
E06000011,8.676841,4.0
E08000015,7.4694695,8.0
E06000043,0.0,2.0
E10000025,28.252136,26.0
E06000018,0.9284513,0.0
E10000013,5.1131845,0.0
E08000037,8.5041275,1.0
E08000002,3.0489693,1.0
E06000026,1.2558236,3.0
E06000017,0.7144145,1.0
E06000027,0.1507675,0.0
E06000022,0.6785674,1.0
E10000031,7.8402634,8.0
E06000024,3.9424806,8.0
E06000046,0.7939978,1.0
E09000026,1.2671989,2.0
E06000050,6.557723,4.0
E06000059,0.7549081,0.0
E06000031,4.1289153,4.0
E10000019,7.6956263,11.0
E06000044,0.64379674,2.0
E09000008,2.5401616,1.0
E08000030,2.2478557,3.0
E10000012,26.341671,11.0
E09000022,1.231207,1.0
E06000003,2.1312943,7.0
E06000004,5.3120723,10.0
E08000018,4.365292,3.0
E08000036,6.3513646,6.0
E09000003,1.6635292,1.0
E08000016,8.1822815,9.0
E09000004,1.3597729,2.0
E08000001,4.817636,9.0
E08000012,1.2873566,3.0
E06000032,0.0,0.0
E09000005,2.7541032,0.0
E10000034,8.535804,5.0
E06000001,3.5313659,6.0
E08000032,15.336687,6.0
E06000015,1.497983,4.0
E06000037,0.7567205,1.0
E09000010,0.6743376,0.0
E06000039,0.7912223,3.0
E08000017,5.189642,12.0
E10000028,14.833034,12.0
E06000020,1.4568102,1.0
E06000036,6.8030877,2.0
