n,o,l
avila,29.294548,55.0
cadiz,21.473495,3.0
ciudad_real,147.72446,204.0
soria,34.63103,19.0
huelva,4.45425,2.0
bizkaia,162.43939,60.0
jaen,22.061426,16.0
guadalajara,38.925526,49.0
badajoz,16.74131,9.0
leon,103.31104,70.0
malaga,42.171715,16.0
segovia,67.83975,30.0
albacete,40.292877,85.0
gipuzkoa,41.19499,3.0
alicante,58.03692,67.0
burgos,44.349327,15.0
tarragona,13.062592,3.0
cuenca,57.560997,43.0
valladolid,120.38683,95.0
toledo,28.614502,34.0
caceres,71.33441,89.0
araba/alava,171.58243,6.0
girona,0.20632368,22.0
zamora,930.6136,260.0
cordoba,14.411094,6.0
barcelona,29.390285,9.0
lleida,40.224106,2.0
castellon,29.70406,49.0
valencia,95.431305,133.0
granada,23.401985,85.0
salamanca,46.730114,69.0
almeria,5.9049354,0.0
palencia,6.405044,63.0
sevilla,37.52288,9.0
