n,o,l
hautes_pyrenees,2.3477652,6.0
paris,166.97743,114.0
loire,0.22886081,2.0
landes,0.48371065,0.0
charente_maritime,2.8171225,4.0
ardeche,2.5992877,7.0
doubs,2.9858952,10.0
aube,9.245351,12.0
essonne,66.8402,78.0
meurthe_et_moselle,6.848469,3.0
drome,5.277405,6.0
dordogne,0.71900934,1.0
moselle,14.239881,6.0
tarn,0.54793036,0.0
lot,0.0,0.0
hauts_de_seine,125.62454,95.0
pas_de_calais,6.7877073,35.0
marne,13.010169,12.0
puy_de_dome,4.975632,8.0
mayenne,0.0042398274,0.0
val_de_marne,63.31664,61.0
pyrenees_atlantiques,26.393211,21.0
bas_rhin,4.83825,7.0
herault,62.615685,34.0
bouches_du_rhone,177.36397,106.0
alpes_maritimes,17.935566,14.0
charente,0.21526365,0.0
eure,8.506959,63.0
correze,0.1478441,0.0
haute_savoie,26.13211,27.0
seine_et_marne,46.002487,79.0
rhone,4.711383,20.0
ain,3.3765526,23.0
haute_garonne,15.303059,7.0
jura,0.4770735,3.0
saone_et_loire,5.7487907,10.0
indre,6.5508027,8.0
pyrenees_orientales,0.0,4.0
ardennes,1.0014971,4.0
haut_rhin,39.473442,31.0
haute_saone,8.510945,7.0
meuse,0.5513731,1.0
isere,6.0634837,4.0
territoire_de_belfort,1.6541314,7.0
cher,11.329539,14.0
loir_et_cher,0.5965064,2.0
seine_maritime,15.159678,13.0
val_d'oise,86.7734,48.0
aisne,13.367415,39.0
oise,49.319775,38.0
cote_d'or,2.754919,2.0
vosges,22.152039,25.0
nord,12.601609,22.0
gironde,18.47245,10.0
yonne,0.055335864,5.0
lot_et_garonne,0.25968903,1.0
yvelines,43.0535,33.0
gers,2.3104415,3.0
savoie,0.44565618,1.0
loire_atlantique,1.3205689,0.0
alpes_de_haute_provence,0.9052674,0.0
haute_marne,0.6349977,1.0
eure_et_loir,19.615612,43.0
seine_saint_denis,95.26105,81.0
maine_et_loire,0.17917891,0.0
manche,4.559188,5.0
calvados,8.990149,5.0
somme,10.54251,20.0
nievre,1.2803618,2.0
vienne,0.040676966,1.0
cantal,0.20787387,0.0
tarn_et_garonne,0.5787259,0.0
haute_loire,0.21995184,1.0
indre_et_loire,4.5018687,6.0
vaucluse,18.223892,17.0
var,9.57039,4.0
orne,1.8816838,0.0
haute_vienne,0.90608853,4.0
aude,7.613639,13.0
loiret,16.224808,20.0
gard,6.287075,7.0
