n,o,l
avila,14.114098,26.0
cadiz,0.6793961,0.0
ciudad_real,73.97885,86.0
soria,57.004948,55.0
huelva,0.4496374,0.0
bizkaia,0.17374465,0.0
jaen,3.2232962,0.0
guadalajara,34.322166,18.0
badajoz,3.5728977,2.0
leon,29.692232,91.0
malaga,3.122348,0.0
segovia,28.304922,78.0
albacete,51.99962,100.0
gipuzkoa,0.16946748,0.0
alicante,62.05807,68.0
burgos,45.04835,23.0
tarragona,0.17650583,0.0
cuenca,99.05925,108.0
valladolid,38.078735,63.0
toledo,0.39348668,0.0
caceres,5.1480165,3.0
araba/alava,49.471573,73.0
girona,0.17107528,0.0
zamora,6.0930195,0.0
cordoba,7.372289,14.0
barcelona,0.6249814,0.0
lleida,0.16959625,0.0
castellon,28.923502,33.0
valencia,77.85366,68.0
granada,2.6207483,0.0
salamanca,83.73718,154.0
almeria,0.4468586,0.0
palencia,7.8658466,2.0
sevilla,3.4515922,0.0
