n,o,l
E06000013,11.793615,18.0
E06000054,11.110873,6.0
E08000027,22.755163,32.0
E10000024,28.549458,15.0
E06000042,10.109835,1.0
E09000023,15.704017,5.0
E08000010,27.3268,21.0
E09000020,5.1780148,4.0
E06000051,13.037997,6.0
E10000014,74.38464,43.0
E06000057,6.280552,16.0
E06000005,23.271025,6.0
E06000055,13.08346,2.0
E08000008,11.535499,13.0
E08000019,53.90873,17.0
E08000005,14.240389,8.0
E08000021,17.397663,5.0
E08000033,5.2353535,6.0
E09000016,11.851164,17.0
E08000031,19.666952,26.0
E09000006,12.846328,8.0
E06000045,3.4241257,7.0
E06000034,18.934372,4.0
E10000003,14.513375,32.0
E06000052,11.352227,3.0
E08000034,4.5176983,27.0
E09000027,11.719088,3.0
E06000016,7.0527725,6.0
E06000006,33.212124,3.0
E08000024,32.787617,21.0
E10000006,16.143293,30.0
E08000013,10.03418,12.0
E09000018,12.050807,8.0
E06000021,15.46497,17.0
E06000002,16.11662,13.0
E09000009,20.367453,7.0
E06000009,21.678648,12.0
E10000021,23.835024,11.0
E10000027,21.672089,9.0
E10000002,29.155668,9.0
E10000018,1.8086736,12.0
E09000001,4.7148523,0.0
E10000007,24.755985,15.0
E08000026,15.782343,20.0
E10000015,48.012577,49.0
E08000023,19.466475,11.0
E06000049,26.509943,13.0
E08000003,24.433537,15.0
E08000025,68.72798,22.0
E09000029,7.798613,3.0
E09000017,14.313992,4.0
E09000002,8.664626,5.0
E10000032,33.804653,13.0
E10000020,11.29216,38.0
E08000022,46.88806,10.0
E08000004,20.835886,24.0
E08000007,21.912022,12.0
E06000056,11.738667,7.0
E06000033,2.0506926,5.0
E10000030,70.44034,25.0
E06000040,5.716229,3.0
E10000008,21.830757,12.0
E09000021,21.646605,6.0
E08000014,11.140444,6.0
E06000014,7.373869,3.0
E10000016,140.38914,53.0
E06000008,8.764103,7.0
E10000023,22.055918,22.0
E10000017,77.104095,50.0
E09000015,15.023163,5.0
E08000011,14.933857,7.0
E06000041,14.823362,9.0
E08000035,40.29149,28.0
E06000035,16.074198,8.0
E10000011,14.075848,5.0
E06000012,1.591517,1.0
E06000047,39.50303,44.0
E06000007,13.403267,6.0
E10000029,38.35793,50.0
E06000030,10.028116,7.0
E06000038,18.693172,5.0
E08000009,10.912988,9.0
E06000011,16.015106,19.0
E08000015,28.057518,18.0
E06000043,10.8807955,5.0
E10000025,41.145527,22.0
E06000018,11.517248,13.0
E10000013,35.91591,21.0
E08000037,19.285933,18.0
E08000002,19.255026,5.0
E06000026,4.8726773,8.0
E06000017,1.3487426,1.0
E06000027,2.4329293,1.0
E06000022,3.6079626,3.0
E10000031,29.746601,14.0
E06000024,6.254654,7.0
E06000046,2.934798,12.0
E09000026,8.505058,4.0
E06000050,19.421818,20.0
E06000059,5.1517143,11.0
E06000031,7.130749,10.0
E10000019,22.255861,14.0
E06000044,5.831665,7.0
E09000008,26.611403,8.0
E08000030,21.091585,23.0
E10000012,51.755665,57.0
E09000022,13.430748,10.0
E06000003,4.754344,6.0
E06000004,4.8826146,18.0
E08000018,21.921408,11.0
E08000036,12.738413,10.0
E09000003,14.819794,4.0
E08000016,12.093679,15.0
E09000004,11.109309,8.0
E08000001,24.128763,17.0
E08000012,31.354166,18.0
E06000032,17.874746,14.0
E09000005,26.123861,16.0
E10000034,35.357693,13.0
E06000001,3.7568095,4.0
E08000032,21.88629,29.0
E06000015,4.2810817,6.0
E06000037,10.581722,2.0
E09000010,15.704099,4.0
E06000039,9.22329,17.0
E08000017,16.507936,31.0
E10000028,44.92799,20.0
E06000020,7.7785196,5.0
E06000036,20.657312,0.0
