n,o,l
hautes_pyrenees,2.242313,8.0
paris,176.91472,125.0
loire,0.0,0.0
landes,0.0,1.0
charente_maritime,4.8045826,1.0
ardeche,0.40715665,4.0
doubs,8.966638,13.0
aube,12.276547,28.0
essonne,69.55629,101.0
meurthe_et_moselle,9.141341,9.0
drome,0.7406849,0.0
dordogne,0.0,0.0
moselle,28.882202,90.0
tarn,0.0,2.0
lot,0.0,1.0
hauts_de_seine,129.61725,102.0
pas_de_calais,8.640124,20.0
marne,16.41803,16.0
puy_de_dome,3.86,10.0
mayenne,0.0,1.0
val_de_marne,76.47029,95.0
pyrenees_atlantiques,4.0537133,19.0
bas_rhin,25.99584,3.0
herault,54.17333,20.0
bouches_du_rhone,143.05827,166.0
alpes_maritimes,19.142155,4.0
charente,0.0,4.0
eure,9.328845,27.0
correze,0.0,3.0
haute_savoie,28.842888,14.0
seine_et_marne,44.793278,84.0
rhone,2.8094447,12.0
ain,4.095963,11.0
haute_garonne,10.963876,6.0
jura,0.06179693,1.0
saone_et_loire,4.2607765,14.0
indre,11.521396,15.0
pyrenees_orientales,0.0,2.0
ardennes,0.31081444,3.0
haut_rhin,64.79288,67.0
haute_saone,6.538041,8.0
meuse,0.0,6.0
isere,3.099698,4.0
territoire_de_belfort,3.338806,9.0
cher,15.515867,31.0
loir_et_cher,0.204651,1.0
seine_maritime,14.87305,13.0
val_d'oise,77.94212,45.0
aisne,21.570303,21.0
oise,53.139713,69.0
cote_d'or,0.0323198,2.0
vosges,17.784536,17.0
nord,10.953919,32.0
gironde,17.327557,12.0
yonne,0.0,1.0
lot_et_garonne,0.0,1.0
yvelines,44.670357,50.0
gers,1.2376014,5.0
savoie,0.0,4.0
loire_atlantique,0.40056074,0.0
alpes_de_haute_provence,0.102995776,0.0
haute_marne,0.008137554,1.0
eure_et_loir,17.401398,33.0
seine_saint_denis,94.10404,73.0
maine_et_loire,0.0,0.0
manche,1.5516376,4.0
calvados,4.967961,4.0
somme,11.349854,20.0
nievre,0.6196539,8.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,0.0,21.0
haute_loire,0.0,0.0
indre_et_loire,2.2949529,5.0
vaucluse,17.79418,32.0
var,8.594949,8.0
orne,0.5118292,4.0
haute_vienne,0.063726336,2.0
aude,4.9512,12.0
loiret,16.750204,21.0
gard,6.1609406,6.0
