n,o,l
avila,31.025187,12.0
cadiz,6.881998,0.0
ciudad_real,84.60133,88.0
soria,25.682217,75.0
huelva,2.8092644,0.0
bizkaia,95.89879,0.0
jaen,9.43162,0.0
guadalajara,28.630213,26.0
badajoz,4.142057,2.0
leon,44.187725,31.0
malaga,34.511417,0.0
segovia,20.045317,35.0
albacete,35.47459,73.0
gipuzkoa,20.406246,0.0
alicante,23.85165,82.0
burgos,17.842701,62.0
tarragona,9.99618,0.0
cuenca,30.61744,95.0
valladolid,49.75294,48.0
toledo,59.649464,0.0
caceres,9.628604,5.0
araba/alava,52.018246,59.0
girona,59.18022,0.0
zamora,7.004703,0.0
cordoba,5.1685658,6.0
barcelona,260.98538,0.0
lleida,12.015476,0.0
castellon,26.540585,23.0
valencia,48.147625,91.0
granada,33.824318,0.0
salamanca,41.402393,112.0
almeria,4.657307,0.0
palencia,25.675337,8.0
sevilla,12.77165,0.0
