n,o,l
avila,24.165716,42.0
cadiz,30.325085,9.0
ciudad_real,145.87619,178.0
soria,32.03009,33.0
huelva,6.8681903,7.0
bizkaia,157.50308,197.0
jaen,24.273594,22.0
guadalajara,17.237885,51.0
badajoz,25.037886,17.0
leon,113.49835,67.0
malaga,48.83584,170.0
segovia,73.64045,35.0
albacete,19.801905,98.0
gipuzkoa,47.479153,57.0
alicante,43.192993,48.0
burgos,55.649406,32.0
tarragona,0.68096805,23.0
cuenca,27.616756,70.0
valladolid,108.01743,55.0
toledo,33.306076,99.0
caceres,82.53524,38.0
araba/alava,96.22755,98.0
girona,0.45725554,182.0
zamora,18.51163,19.0
cordoba,27.125496,5.0
barcelona,769.7326,705.0
lleida,41.690853,29.0
castellon,34.195724,23.0
valencia,95.85108,100.0
granada,26.357363,54.0
salamanca,49.12914,49.0
almeria,10.00968,5.0
palencia,10.8937645,56.0
sevilla,50.4728,43.0
