n,o,l
avila,29.22758,48.0
cadiz,18.343996,0.0
ciudad_real,85.51994,169.0
soria,12.680129,103.0
huelva,9.000973,1.0
bizkaia,123.16313,173.0
jaen,9.491528,8.0
guadalajara,31.10451,19.0
badajoz,11.856275,5.0
leon,48.106804,17.0
malaga,14.651817,105.0
segovia,76.7974,64.0
albacete,21.174456,17.0
gipuzkoa,28.729744,31.0
alicante,32.70926,17.0
burgos,25.514357,34.0
tarragona,39.577915,33.0
cuenca,27.912437,25.0
valladolid,59.854546,44.0
toledo,3.598618,19.0
caceres,42.942093,42.0
araba/alava,38.879353,30.0
girona,63.42319,163.0
zamora,16.20757,10.0
cordoba,4.4505415,6.0
barcelona,829.22156,745.0
lleida,31.606657,68.0
castellon,13.945635,2.0
valencia,58.286224,41.0
granada,53.775772,58.0
salamanca,26.56518,49.0
almeria,9.039038,7.0
palencia,19.495604,37.0
sevilla,35.654266,43.0
