n,o,l
hautes_pyrenees,3.5661564,9.0
paris,132.16808,79.0
loire,0.06884774,0.0
landes,0.24113104,0.0
charente_maritime,2.9840934,5.0
ardeche,1.2961887,10.0
doubs,4.3501368,13.0
aube,11.760763,8.0
essonne,60.32999,58.0
meurthe_et_moselle,6.661219,11.0
drome,2.1349378,3.0
dordogne,0.25759086,0.0
moselle,27.809498,25.0
tarn,0.22841337,0.0
lot,0.1482653,0.0
hauts_de_seine,109.31926,43.0
pas_de_calais,11.381516,16.0
marne,13.891314,8.0
puy_de_dome,6.6403875,0.0
mayenne,0.0,1.0
val_de_marne,71.18893,58.0
pyrenees_atlantiques,4.579241,27.0
bas_rhin,22.760786,5.0
herault,40.60878,33.0
bouches_du_rhone,116.71413,56.0
alpes_maritimes,14.789663,5.0
charente,0.17822959,0.0
eure,12.958941,28.0
correze,0.108724184,0.0
haute_savoie,21.673885,4.0
seine_et_marne,55.776623,95.0
rhone,7.485164,5.0
ain,4.437261,7.0
haute_garonne,8.5241585,4.0
jura,1.1489202,4.0
saone_et_loire,6.424405,7.0
indre,9.977915,18.0
pyrenees_orientales,0.14518288,2.0
ardennes,1.4470018,2.0
haut_rhin,55.37759,16.0
haute_saone,3.485692,10.0
meuse,1.1729027,1.0
isere,1.5238521,2.0
territoire_de_belfort,2.85693,1.0
cher,7.144793,4.0
loir_et_cher,0.19422431,0.0
seine_maritime,14.965343,3.0
val_d'oise,58.1575,30.0
aisne,20.1597,8.0
oise,56.157677,11.0
cote_d'or,3.362709,1.0
vosges,19.628141,3.0
nord,13.069091,13.0
gironde,17.017197,2.0
yonne,0.20586632,4.0
lot_et_garonne,0.1158635,0.0
yvelines,37.53375,49.0
gers,1.5424554,3.0
savoie,0.5181669,0.0
loire_atlantique,0.8990125,0.0
alpes_de_haute_provence,0.6356113,3.0
haute_marne,0.18502736,0.0
eure_et_loir,20.229382,9.0
seine_saint_denis,94.857666,82.0
maine_et_loire,0.041652173,0.0
manche,2.71295,3.0
calvados,5.048009,0.0
somme,13.676233,9.0
nievre,2.932793,4.0
vienne,0.15679552,1.0
cantal,0.03436351,3.0
tarn_et_garonne,0.16350356,0.0
haute_loire,0.26525468,1.0
indre_et_loire,1.9851416,1.0
vaucluse,16.31678,12.0
var,6.850826,4.0
orne,0.21587038,2.0
haute_vienne,0.29046068,2.0
aude,5.7943573,1.0
loiret,16.418934,3.0
gard,10.420849,5.0
