n,o,l
E06000013,2.6305623,3.0
E06000054,12.069062,5.0
E08000027,29.432993,27.0
E10000024,40.486523,18.0
E06000042,17.18453,17.0
E09000023,35.63469,8.0
E08000010,17.463604,24.0
E09000020,20.848886,10.0
E06000051,13.61915,6.0
E10000014,86.63931,83.0
E06000057,5.402328,4.0
E06000005,10.874156,24.0
E06000055,8.538731,17.0
E08000008,12.466779,10.0
E08000019,88.03536,57.0
E08000005,14.536482,18.0
E08000021,29.843096,29.0
E08000033,10.265886,12.0
E09000016,17.047323,26.0
E08000031,27.255003,23.0
E09000006,43.53264,9.0
E06000045,15.432341,4.0
E06000034,10.218645,24.0
E10000003,24.68443,12.0
E06000052,13.02451,12.0
E08000034,18.175537,8.0
E09000027,20.085363,20.0
E06000016,12.235875,12.0
E06000006,10.218049,37.0
E08000024,22.053068,34.0
E10000006,62.06763,12.0
E08000013,23.590084,16.0
E09000018,25.55259,24.0
E06000021,14.485169,17.0
E06000002,15.510896,17.0
E09000009,5.0295587,45.0
E06000009,42.351673,27.0
E10000021,43.05067,16.0
E10000027,7.9625926,26.0
E10000002,26.941269,27.0
E10000018,14.457822,0.0
E09000001,1.4996485,4.0
E10000007,42.432247,26.0
E08000026,26.687548,15.0
E10000015,88.03241,76.0
E08000023,9.082292,18.0
E06000049,16.110212,29.0
E08000003,29.035154,37.0
E08000025,131.32094,64.0
E09000029,24.55463,14.0
E09000017,26.013844,20.0
E09000002,15.948615,10.0
E10000032,31.843946,26.0
E10000020,29.611021,8.0
E08000022,8.063607,48.0
E08000004,19.41063,48.0
E08000007,20.099033,32.0
E06000056,12.42982,18.0
E06000033,13.206855,10.0
E10000030,91.2359,82.0
E06000040,7.0363884,2.0
E10000008,15.564463,28.0
E09000021,20.583658,14.0
E08000014,19.474264,10.0
E06000014,1.1102991,6.0
E10000016,78.593216,125.0
E06000008,9.238885,12.0
E10000023,25.612867,24.0
E10000017,81.51291,73.0
E09000015,41.105682,27.0
E08000011,17.859343,12.0
E06000041,13.705485,16.0
E08000035,30.61391,47.0
E06000035,13.363086,23.0
E10000011,16.879103,18.0
E06000012,3.1261456,4.0
E06000047,21.47275,56.0
E06000007,14.725251,28.0
E10000029,22.460289,33.0
E06000030,4.0938835,14.0
E06000038,11.463458,14.0
E08000009,18.003342,23.0
E06000011,10.538457,22.0
E08000015,22.187527,30.0
E06000043,10.77183,11.0
E10000025,37.426632,70.0
E06000018,11.350808,13.0
E10000013,32.131966,63.0
E08000037,20.6788,33.0
E08000002,14.05174,20.0
E06000026,4.2330303,13.0
E06000017,1.6447529,1.0
E06000027,3.1033525,5.0
E06000022,4.776161,16.0
E10000031,38.87709,30.0
E06000024,5.8347273,4.0
E06000046,2.036263,5.0
E09000026,25.939054,10.0
E06000050,20.138548,25.0
E06000059,10.211129,12.0
E06000031,4.3025365,4.0
E10000019,27.495987,29.0
E06000044,5.2491326,9.0
E09000008,54.09831,25.0
E08000030,32.6533,21.0
E10000012,89.38982,57.0
E09000022,53.64723,16.0
E06000003,8.871872,9.0
E06000004,11.433327,6.0
E08000018,28.64779,22.0
E08000036,14.825952,14.0
E09000003,59.089966,21.0
E08000016,19.63888,25.0
E09000004,20.990923,14.0
E08000001,13.518265,29.0
E08000012,46.257,34.0
E06000032,18.558155,22.0
E09000005,64.89303,39.0
E10000034,42.850414,31.0
E06000001,2.4290652,4.0
E08000032,24.09913,18.0
E06000015,27.597013,12.0
E06000037,8.836526,13.0
E09000010,28.338646,24.0
E06000039,10.911343,14.0
E08000017,20.818682,4.0
E10000028,51.28439,60.0
E06000020,8.004477,7.0
E06000036,3.110854,25.0
