n,o,l
avila,29.364838,38.0
cadiz,13.230596,20.0
ciudad_real,78.64304,67.0
soria,49.96554,26.0
huelva,4.2793617,20.0
bizkaia,124.47666,0.0
jaen,11.509603,30.0
guadalajara,22.963634,51.0
badajoz,7.7997727,1.0
leon,47.84412,37.0
malaga,42.666294,92.0
segovia,44.913055,69.0
albacete,21.67913,88.0
gipuzkoa,21.133251,0.0
alicante,22.402046,61.0
burgos,20.413824,168.0
tarragona,25.69926,0.0
cuenca,26.534,130.0
valladolid,38.550083,28.0
toledo,25.10033,0.0
caceres,27.410622,12.0
araba/alava,52.969784,109.0
girona,90.708275,0.0
zamora,528.59985,253.0
cordoba,8.984906,13.0
barcelona,13.53975,15.0
lleida,26.469883,6.0
castellon,20.004889,27.0
valencia,54.117085,63.0
granada,37.476566,46.0
salamanca,38.448124,37.0
almeria,7.4752703,13.0
palencia,16.993351,11.0
sevilla,24.619686,13.0
