n,o,l
avila,29.462076,21.0
cadiz,13.435457,28.0
ciudad_real,0.12737176,154.0
soria,17.46041,42.0
huelva,5.332177,3.0
bizkaia,180.87643,203.0
jaen,28.297369,12.0
guadalajara,0.12737176,31.0
badajoz,29.949286,29.0
leon,44.17963,70.0
malaga,36.05683,42.0
segovia,86.289116,109.0
albacete,0.12788883,32.0
gipuzkoa,55.39486,69.0
alicante,61.93113,55.0
burgos,26.367945,63.0
tarragona,20.247486,0.0
cuenca,0.12737563,39.0
valladolid,103.73147,164.0
toledo,52.6957,43.0
caceres,64.1876,90.0
araba/alava,0.12737176,95.0
girona,24.719389,0.0
zamora,877.1051,36.0
cordoba,19.811026,23.0
barcelona,15.083485,1041.0
lleida,58.66933,62.0
castellon,31.86203,59.0
valencia,128.13028,97.0
granada,36.328335,15.0
salamanca,65.81247,22.0
almeria,6.5940866,12.0
palencia,22.93664,3.0
sevilla,48.740932,64.0
