n,o,l
hautes_pyrenees,3.3399777,1.0
paris,101.901344,50.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,1.6067177,0.0
ardeche,0.38897115,0.0
doubs,4.944518,1.0
aube,11.537885,0.0
essonne,59.065624,3.0
meurthe_et_moselle,2.3452458,0.0
drome,1.4172639,0.0
dordogne,0.0,0.0
moselle,31.699125,0.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,80.23096,9.0
pas_de_calais,14.905406,2.0
marne,10.645839,0.0
puy_de_dome,5.986948,6.0
mayenne,0.0,0.0
val_de_marne,61.67879,8.0
pyrenees_atlantiques,12.813314,0.0
bas_rhin,0.68769485,18.0
herault,25.770487,8.0
bouches_du_rhone,91.008194,12.0
alpes_maritimes,3.594251,0.0
charente,0.0,0.0
eure,22.224588,5.0
correze,0.0,0.0
haute_savoie,11.405261,1.0
seine_et_marne,53.714878,9.0
rhone,12.997828,0.0
ain,6.441375,4.0
haute_garonne,3.0230174,0.0
jura,1.9465489,2.0
saone_et_loire,8.663282,0.0
indre,8.778888,1.0
pyrenees_orientales,0.0,0.0
ardennes,0.41004604,5.0
haut_rhin,33.24523,0.0
haute_saone,3.8475654,2.0
meuse,1.2897607,0.0
isere,0.10256526,0.0
territoire_de_belfort,2.5046139,0.0
cher,9.061393,0.0
loir_et_cher,0.0,0.0
seine_maritime,11.2646265,2.0
val_d'oise,34.20217,8.0
aisne,18.427198,1.0
oise,44.026215,5.0
cote_d'or,1.7035009,0.0
vosges,15.808751,0.0
nord,14.412553,0.0
gironde,10.095397,0.0
yonne,0.11107801,0.0
lot_et_garonne,0.0,0.0
yvelines,27.824001,3.0
gers,0.70822674,0.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,0.0
eure_et_loir,24.358446,0.0
seine_saint_denis,74.978966,10.0
maine_et_loire,0.0,0.0
manche,0.8479387,0.0
calvados,2.3216686,1.0
somme,14.779332,2.0
nievre,2.3971376,0.0
vienne,0.0,0.0
cantal,0.0,4.0
tarn_et_garonne,3.3514993,0.0
haute_loire,0.0,0.0
indre_et_loire,0.7054288,0.0
vaucluse,15.418843,0.0
var,2.0403602,2.0
orne,0.0,0.0
haute_vienne,0.0,0.0
aude,4.6907673,0.0
loiret,12.388965,0.0
gard,6.468107,1.0
