n,o,l
avila,31.867342,38.0
cadiz,13.936725,28.0
ciudad_real,0.0,0.0
soria,23.226706,29.0
huelva,7.7179213,10.0
bizkaia,190.41705,147.0
jaen,31.757143,39.0
guadalajara,0.0,0.0
badajoz,43.715122,38.0
leon,47.984318,25.0
malaga,31.724943,60.0
segovia,89.79758,88.0
albacete,0.0,0.0
gipuzkoa,54.63266,81.0
alicante,72.64853,31.0
burgos,34.284096,44.0
tarragona,0.0,0.0
cuenca,0.0,0.0
valladolid,120.345,138.0
toledo,55.335175,19.0
caceres,106.51008,56.0
araba/alava,0.0,0.0
girona,76.71246,0.0
zamora,883.93726,776.0
cordoba,34.50563,17.0
barcelona,27.096397,2.0
lleida,60.999397,27.0
castellon,64.74529,57.0
valencia,154.08945,159.0
granada,33.585796,47.0
salamanca,71.23367,64.0
almeria,8.3803835,6.0
palencia,32.00722,13.0
sevilla,52.147694,87.0
