n,o,l
avila,23.731794,55.0
cadiz,19.201885,3.0
ciudad_real,120.14201,204.0
soria,35.851357,19.0
huelva,8.131578,2.0
bizkaia,145.3209,60.0
jaen,21.05764,16.0
guadalajara,34.904915,49.0
badajoz,20.932774,9.0
leon,91.07276,70.0
malaga,46.19011,16.0
segovia,53.21102,30.0
albacete,35.21369,85.0
gipuzkoa,34.858795,3.0
alicante,45.72873,67.0
burgos,48.80538,15.0
tarragona,16.5821,3.0
cuenca,69.40474,43.0
valladolid,86.67226,95.0
toledo,29.174093,34.0
caceres,144.01408,89.0
araba/alava,56.00755,6.0
girona,0.185693,22.0
zamora,849.2864,260.0
cordoba,10.793018,6.0
barcelona,25.363174,9.0
lleida,36.771763,2.0
castellon,33.34845,49.0
valencia,104.33961,133.0
granada,27.63416,85.0
salamanca,48.61664,69.0
almeria,7.809385,0.0
palencia,7.141411,63.0
sevilla,33.356762,9.0
