n,o,l
hautes_pyrenees,2.193102,1.0
paris,93.75228,32.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,1.2814183,3.0
ardeche,0.2895485,0.0
doubs,5.235592,2.0
aube,12.77899,3.0
essonne,70.99435,49.0
meurthe_et_moselle,4.923917,2.0
drome,0.77688164,2.0
dordogne,0.0,1.0
moselle,16.703741,9.0
tarn,0.0,2.0
lot,0.0,0.0
hauts_de_seine,63.414284,23.0
pas_de_calais,15.070152,9.0
marne,7.195264,2.0
puy_de_dome,4.4081388,4.0
mayenne,0.0,0.0
val_de_marne,57.23407,29.0
pyrenees_atlantiques,7.1753144,4.0
bas_rhin,1.0279509,0.0
herault,15.921288,16.0
bouches_du_rhone,93.88881,30.0
alpes_maritimes,7.0629463,0.0
charente,0.0,0.0
eure,19.35461,6.0
correze,0.0,0.0
haute_savoie,12.758384,4.0
seine_et_marne,58.934612,42.0
rhone,9.589609,4.0
ain,4.8134027,5.0
haute_garonne,4.7259946,6.0
jura,7.271724,1.0
saone_et_loire,9.043385,6.0
indre,8.351712,8.0
pyrenees_orientales,0.0,0.0
ardennes,1.06416,2.0
haut_rhin,19.029152,6.0
haute_saone,3.815072,2.0
meuse,0.41813666,0.0
isere,1.7906977,1.0
territoire_de_belfort,1.9487668,1.0
cher,8.288146,3.0
loir_et_cher,0.0,1.0
seine_maritime,12.864081,4.0
val_d'oise,28.145485,14.0
aisne,13.424033,4.0
oise,35.79468,13.0
cote_d'or,0.4797355,5.0
vosges,9.999366,1.0
nord,12.844561,17.0
gironde,6.4475822,0.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,29.529533,30.0
gers,1.1157297,0.0
savoie,0.014966719,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,1.0
haute_marne,0.0,0.0
eure_et_loir,37.470474,3.0
seine_saint_denis,62.06922,24.0
maine_et_loire,0.0,0.0
manche,2.0727916,0.0
calvados,2.1459498,0.0
somme,10.358394,6.0
nievre,5.5890274,0.0
vienne,0.0,2.0
cantal,0.0,0.0
tarn_et_garonne,0.89607006,1.0
haute_loire,0.0,3.0
indre_et_loire,0.68294877,1.0
vaucluse,6.7280354,0.0
var,11.39075,0.0
orne,0.07995236,7.0
haute_vienne,0.16574726,0.0
aude,5.008398,1.0
loiret,9.770932,4.0
gard,7.7586994,9.0
