n,o,l
hautes_pyrenees,3.8769855,0.0
paris,145.64244,35.0
loire,0.0,0.0
landes,0.019529521,0.0
charente_maritime,2.7259247,1.0
ardeche,0.30468804,0.0
doubs,4.5451784,0.0
aube,12.242538,0.0
essonne,71.254875,17.0
meurthe_et_moselle,6.6757636,0.0
drome,1.9194269,0.0
dordogne,0.0,0.0
moselle,33.24876,1.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,109.849655,4.0
pas_de_calais,12.762782,0.0
marne,16.358826,2.0
puy_de_dome,7.571031,2.0
mayenne,0.0,0.0
val_de_marne,75.7774,6.0
pyrenees_atlantiques,20.895784,0.0
bas_rhin,3.899078,0.0
herault,40.306213,5.0
bouches_du_rhone,102.81417,9.0
alpes_maritimes,12.107986,1.0
charente,0.0,0.0
eure,14.773044,0.0
correze,0.0,0.0
haute_savoie,19.12558,0.0
seine_et_marne,56.400635,5.0
rhone,8.746918,2.0
ain,4.9386406,68.0
haute_garonne,7.9530897,2.0
jura,0.7339876,0.0
saone_et_loire,6.9139457,6.0
indre,11.3027525,0.0
pyrenees_orientales,0.0,0.0
ardennes,0.86657363,0.0
haut_rhin,52.216095,0.0
haute_saone,5.337199,0.0
meuse,1.7975855,0.0
isere,0.5298911,0.0
territoire_de_belfort,2.4231734,0.0
cher,9.15218,0.0
loir_et_cher,0.0,0.0
seine_maritime,15.23709,1.0
val_d'oise,56.96994,25.0
aisne,19.409101,0.0
oise,57.85659,0.0
cote_d'or,3.2052262,0.0
vosges,19.400663,0.0
nord,15.139316,0.0
gironde,16.906404,0.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,37.75049,3.0
gers,0.9555649,0.0
savoie,0.113125525,0.0
loire_atlantique,0.26010293,0.0
alpes_de_haute_provence,0.21013081,0.0
haute_marne,0.0,0.0
eure_et_loir,20.650574,1.0
seine_saint_denis,103.249756,7.0
maine_et_loire,0.0,0.0
manche,1.7186031,0.0
calvados,4.937532,0.0
somme,16.487274,0.0
nievre,3.331515,0.0
vienne,0.0,0.0
cantal,0.0,2.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,0.0
indre_et_loire,1.1748812,0.0
vaucluse,17.133657,0.0
var,6.6969666,0.0
orne,0.0,0.0
haute_vienne,0.0,0.0
aude,5.8411074,0.0
loiret,16.566753,0.0
gard,11.446437,1.0
