n,o,l
E06000013,7.6785893,17.0
E06000054,16.600664,17.0
E08000027,32.79102,13.0
E10000024,46.11448,52.0
E06000042,20.250284,13.0
E09000023,50.734398,32.0
E08000010,26.496866,31.0
E09000020,25.748545,18.0
E06000051,15.897218,14.0
E10000014,93.397675,73.0
E06000057,4.474105,14.0
E06000005,32.21457,36.0
E06000055,17.16627,23.0
E08000008,21.148954,14.0
E08000019,79.25156,53.0
E08000005,19.301146,23.0
E08000021,35.47861,41.0
E08000033,14.124674,6.0
E09000016,31.666866,25.0
E08000031,28.096106,19.0
E09000006,48.210598,31.0
E06000045,23.028227,22.0
E06000034,19.257914,5.0
E10000003,27.43764,30.0
E06000052,23.521536,18.0
E08000034,26.21617,15.0
E09000027,15.489759,9.0
E06000016,35.701614,31.0
E06000006,17.139555,15.0
E08000024,41.890903,47.0
E10000006,77.24624,69.0
E08000013,30.151865,21.0
E09000018,35.88475,23.0
E06000021,5.8923135,11.0
E06000002,21.682287,18.0
E09000009,16.930822,11.0
E06000009,43.76516,30.0
E10000021,54.39707,33.0
E10000027,18.004795,13.0
E10000002,33.40504,22.0
E10000018,36.038498,34.0
E09000001,5.2251782,0.0
E10000007,47.4552,37.0
E08000026,30.40238,25.0
E10000015,99.03435,77.0
E08000023,16.907068,12.0
E06000049,31.850353,39.0
E08000003,37.70601,63.0
E08000025,124.982086,60.0
E09000029,34.278225,22.0
E09000017,27.804522,32.0
E09000002,25.085573,15.0
E10000032,33.072773,38.0
E10000020,33.810844,53.0
E08000022,25.34538,16.0
E08000004,25.673138,37.0
E08000007,31.10126,34.0
E06000056,24.201075,17.0
E06000033,19.85,6.0
E10000030,90.4846,64.0
E06000040,10.764615,10.0
E10000008,26.940716,21.0
E09000021,34.08808,33.0
E08000014,21.084143,19.0
E06000014,14.165718,9.0
E10000016,96.72164,117.0
E06000008,14.907267,17.0
E10000023,31.048843,26.0
E10000017,95.29153,104.0
E09000015,38.93594,31.0
E08000011,25.015015,29.0
E06000041,8.041888,5.0
E08000035,36.270462,42.0
E06000035,30.30384,20.0
E10000011,24.508547,27.0
E06000012,5.9670405,4.0
E06000047,46.34726,58.0
E06000007,25.755116,22.0
E10000029,29.360678,27.0
E06000030,12.541426,19.0
E06000038,15.6692915,15.0
E08000009,29.681078,19.0
E06000011,14.0847,9.0
E08000015,41.41341,40.0
E06000043,16.145819,6.0
E10000025,61.921745,60.0
E06000018,21.319603,12.0
E10000013,38.225132,41.0
E08000037,30.567324,36.0
E08000002,17.126223,23.0
E06000026,12.81506,9.0
E06000017,4.432472,0.0
E06000027,6.7197165,21.0
E06000022,5.071518,11.0
E10000031,45.956352,40.0
E06000024,10.713818,11.0
E06000046,5.228949,2.0
E09000026,32.992764,30.0
E06000050,29.856333,28.0
E06000059,15.939598,17.0
E06000031,8.927309,2.0
E10000019,30.958504,22.0
E06000044,8.550331,10.0
E09000008,72.917786,43.0
E08000030,45.50004,32.0
E10000012,107.27024,63.0
E09000022,54.2293,30.0
E06000003,13.698195,9.0
E06000004,18.408525,18.0
E08000018,27.32646,20.0
E08000036,21.592424,12.0
E09000003,61.98097,33.0
E08000016,26.607477,19.0
E09000004,26.333406,16.0
E08000001,24.667303,42.0
E08000012,54.811127,66.0
E06000032,26.223475,16.0
E09000005,65.670425,29.0
E10000034,44.46412,39.0
E06000001,6.657113,9.0
E08000032,28.547586,28.0
E06000015,29.504686,11.0
E06000037,12.702089,2.0
E09000010,32.351814,30.0
E06000039,8.36179,8.0
E08000017,21.812904,25.0
E10000028,60.144493,57.0
E06000020,10.840179,2.0
E06000036,8.68833,3.0
