n,o,l
avila,27.99505,32.0
cadiz,27.709734,14.0
ciudad_real,0.1300279,0.0
soria,27.6286,23.0
huelva,10.773758,2.0
bizkaia,192.66039,210.0
jaen,24.990705,34.0
guadalajara,0.13003191,0.0
badajoz,13.808323,29.0
leon,40.39395,57.0
malaga,53.739677,53.0
segovia,58.679016,91.0
albacete,0.1300319,0.0
gipuzkoa,33.50964,47.0
alicante,75.62576,47.0
burgos,23.106047,27.0
tarragona,29.020956,0.0
cuenca,0.13003823,0.0
valladolid,50.068047,160.0
toledo,53.7979,40.0
caceres,40.672546,60.0
araba/alava,0.1300319,0.0
girona,108.19122,0.0
zamora,677.73175,1315.0
cordoba,15.511335,8.0
barcelona,49.30553,32.0
lleida,28.147871,97.0
castellon,33.546432,22.0
valencia,104.61332,238.0
granada,42.58432,47.0
salamanca,61.080948,41.0
almeria,14.950858,5.0
palencia,18.674685,21.0
sevilla,54.32883,62.0
