n,o,l
E06000013,7.5591507,20.0
E06000054,12.74246,7.0
E08000027,21.834284,14.0
E10000024,30.202705,24.0
E06000042,17.895788,5.0
E09000023,21.210398,10.0
E08000010,26.607843,23.0
E09000020,15.407958,0.0
E06000051,12.067035,18.0
E10000014,84.58756,54.0
E06000057,9.063031,21.0
E06000005,28.936678,8.0
E06000055,21.076899,12.0
E08000008,16.442434,10.0
E08000019,59.41766,42.0
E08000005,22.511032,13.0
E08000021,32.261627,20.0
E08000033,11.135709,5.0
E09000016,25.492907,7.0
E08000031,29.363136,36.0
E09000006,15.03643,17.0
E06000045,7.831485,7.0
E06000034,26.624317,2.0
E10000003,15.633707,15.0
E06000052,17.036583,7.0
E08000034,9.360401,28.0
E09000027,24.628534,3.0
E06000016,15.871332,16.0
E06000006,45.117218,5.0
E08000024,62.87347,21.0
E10000006,14.967157,42.0
E08000013,20.149527,20.0
E09000018,22.365728,6.0
E06000021,15.686023,21.0
E06000002,14.359053,9.0
E09000009,38.82913,18.0
E06000009,31.347076,14.0
E10000021,17.138334,12.0
E10000027,24.632261,13.0
E10000002,29.69203,22.0
E10000018,6.9990053,21.0
E09000001,7.0083685,0.0
E10000007,28.875418,41.0
E08000026,17.151222,9.0
E10000015,79.19041,40.0
E08000023,18.503347,29.0
E06000049,32.67737,28.0
E08000003,49.144554,29.0
E08000025,66.106224,46.0
E09000029,22.330431,9.0
E09000017,22.917273,8.0
E09000002,14.681867,2.0
E10000032,33.111916,27.0
E10000020,14.337212,47.0
E08000022,49.362053,9.0
E08000004,45.116337,10.0
E08000007,33.40078,19.0
E06000056,19.192842,11.0
E06000033,3.8124297,4.0
E10000030,78.74145,51.0
E06000040,5.698324,5.0
E10000008,23.519045,12.0
E09000021,24.020758,10.0
E08000014,15.583633,5.0
E06000014,9.473579,9.0
E10000016,121.97965,111.0
E06000008,13.840673,8.0
E10000023,24.781567,42.0
E10000017,90.353004,66.0
E09000015,27.055746,12.0
E08000011,21.292215,10.0
E06000041,13.592852,8.0
E08000035,48.227028,69.0
E06000035,21.773857,15.0
E10000011,19.493296,7.0
E06000012,7.0999527,3.0
E06000047,60.669247,41.0
E06000007,29.342144,8.0
E10000029,32.560493,46.0
E06000030,15.768719,7.0
E06000038,13.740379,11.0
E08000009,24.287886,12.0
E06000011,19.353767,26.0
E08000015,37.36513,23.0
E06000043,11.152482,2.0
E10000025,64.56051,42.0
E06000018,14.0744,17.0
E10000013,52.7452,28.0
E08000037,34.620815,24.0
E08000002,22.795681,20.0
E06000026,11.553497,3.0
E06000017,7.7921963,1.0
E06000027,8.624622,0.0
E06000022,16.558289,5.0
E10000031,31.8518,34.0
E06000024,7.94108,6.0
E06000046,7.046793,9.0
E09000026,19.80752,3.0
E06000050,26.448883,19.0
E06000059,16.431023,2.0
E06000031,6.8425474,7.0
E10000019,27.486544,23.0
E06000044,11.372713,6.0
E09000008,36.4799,14.0
E08000030,23.465054,45.0
E10000012,67.26771,90.0
E09000022,23.957182,11.0
E06000003,8.368701,11.0
E06000004,9.42128,5.0
E08000018,21.936464,23.0
E08000036,18.660536,8.0
E09000003,30.308258,10.0
E08000016,22.961731,8.0
E09000004,15.2553425,9.0
E08000001,34.203064,14.0
E08000012,50.939873,28.0
E06000032,25.23157,11.0
E09000005,36.662518,10.0
E10000034,35.027786,14.0
E06000001,6.9311075,9.0
E08000032,26.509407,47.0
E06000015,10.542649,7.0
E06000037,10.102991,3.0
E09000010,27.350513,21.0
E06000039,11.892818,8.0
E08000017,3.6780093,36.0
E10000028,53.146175,48.0
E06000020,7.4670844,3.0
E06000036,24.414845,4.0
