n,o,l
E06000013,9.875916,10.0
E06000054,7.946716,6.0
E08000027,18.335934,8.0
E10000024,18.76673,4.0
E06000042,2.0482633,4.0
E09000023,4.659174,5.0
E08000010,15.999332,8.0
E09000020,2.0769994,1.0
E06000051,11.384084,9.0
E10000014,35.731983,20.0
E06000057,6.7866697,0.0
E06000005,9.395113,6.0
E06000055,5.6530733,6.0
E08000008,5.2686925,11.0
E08000019,30.693945,29.0
E08000005,5.7951756,4.0
E08000021,6.9780126,3.0
E08000033,2.7452,0.0
E09000016,3.5874991,2.0
E08000031,10.743125,9.0
E09000006,5.3054423,8.0
E06000045,2.4748428,0.0
E06000034,19.761852,11.0
E10000003,4.4423466,9.0
E06000052,10.929277,5.0
E08000034,2.2721126,1.0
E09000027,8.295964,5.0
E06000016,2.3667145,2.0
E06000006,15.846012,7.0
E08000024,25.777315,5.0
E10000006,7.6051626,1.0
E08000013,3.537106,2.0
E09000018,15.231919,10.0
E06000021,9.643471,5.0
E06000002,8.704355,5.0
E09000009,10.400082,3.0
E06000009,10.39216,4.0
E10000021,9.34143,3.0
E10000027,9.038836,5.0
E10000002,13.724953,6.0
E10000018,1.985251,0.0
E09000001,2.4439244,3.0
E10000007,21.954874,7.0
E08000026,8.205286,12.0
E10000015,37.322037,18.0
E08000023,10.864595,9.0
E06000049,17.295479,8.0
E08000003,15.142737,10.0
E08000025,26.619976,26.0
E09000029,5.405424,1.0
E09000017,3.2055962,2.0
E09000002,1.8844819,2.0
E10000032,16.172792,8.0
E10000020,2.8155184,2.0
E08000022,40.08123,45.0
E08000004,12.999543,11.0
E08000007,13.654858,14.0
E06000056,5.70345,1.0
E06000033,2.9897816,1.0
E10000030,23.425158,16.0
E06000040,2.8358374,2.0
E10000008,9.696883,11.0
E09000021,8.466573,5.0
E08000014,3.8062894,2.0
E06000014,8.195824,10.0
E10000016,67.013504,34.0
E06000008,3.9409354,1.0
E10000023,26.49501,16.0
E10000017,41.562893,40.0
E09000015,6.386651,2.0
E08000011,7.9793334,4.0
E06000041,4.351827,3.0
E08000035,27.925032,10.0
E06000035,6.3140507,0.0
E10000011,7.2780666,12.0
E06000012,2.0567775,0.0
E06000047,39.848083,14.0
E06000007,8.096446,3.0
E10000029,23.323156,12.0
E06000030,4.9348154,3.0
E06000038,5.917654,8.0
E08000009,7.4781847,4.0
E06000011,20.243818,10.0
E08000015,12.332554,13.0
E06000043,2.4820757,2.0
E10000025,18.609514,2.0
E06000018,6.039071,0.0
E10000013,15.090413,11.0
E08000037,15.757731,5.0
E08000002,7.0945272,8.0
E06000026,2.6192336,6.0
E06000017,1.8671207,0.0
E06000027,2.0374832,3.0
E06000022,1.9164628,2.0
E10000031,20.02321,10.0
E06000024,4.340749,6.0
E06000046,4.3336473,1.0
E09000026,3.159074,2.0
E06000050,16.756138,10.0
E06000059,3.6483662,2.0
E06000031,6.8269005,7.0
E10000019,10.668781,6.0
E06000044,1.3871912,1.0
E09000008,11.457116,5.0
E08000030,15.286433,4.0
E10000012,43.35435,21.0
E09000022,3.9275236,3.0
E06000003,3.7184155,5.0
E06000004,8.824911,8.0
E08000018,14.572769,6.0
E08000036,9.873716,7.0
E09000003,5.875675,4.0
E08000016,14.070015,15.0
E09000004,4.9141417,3.0
E08000001,12.266802,2.0
E08000012,16.740149,9.0
E06000032,2.2381158,0.0
E09000005,7.06227,3.0
E10000034,15.1131735,7.0
E06000001,3.9498472,2.0
E08000032,26.031946,21.0
E06000015,4.5908995,2.0
E06000037,2.6069543,0.0
E09000010,2.6947799,1.0
E06000039,5.6678314,3.0
E08000017,17.052168,13.0
E10000028,30.738466,13.0
E06000020,4.432217,5.0
E06000036,13.909883,7.0
